latitude,longitude,lat-long
43.668991,-79.394398,"43.668456,-79.393899"
43.669177,-79.392604,"43.668456,-79.393899"
43.669692,-79.393247,"43.668456,-79.393899"
43.668014,-79.396253,"43.668456,-79.393899"
43.668758,-79.392958,"43.668456,-79.393899"
43.668378,-79.394895,"43.668456,-79.393899"
43.669757,-79.393117,"43.668456,-79.393899"
43.668676,-79.394863,"43.668456,-79.393899"
43.668423,-79.395421,"43.668456,-79.393899"
43.666846,-79.395319,"43.668456,-79.393899"
43.670117,-79.392801,"43.668456,-79.393899"
43.670161,-79.393743,"43.668456,-79.393899"
43.669322,-79.392159,"43.668456,-79.393899"
43.668754,-79.395343,"43.668456,-79.393899"
43.669471,-79.392417,"43.668456,-79.393899"
43.670025,-79.3933,"43.668456,-79.393899"
43.669902,-79.39576,"43.668456,-79.393899"
43.668916,-79.392329,"43.668456,-79.393899"
43.670422,-79.394018,"43.668456,-79.393899"
43.668844,-79.392551,"43.668456,-79.393899"
43.66945,-79.39222,"43.668456,-79.393899"
43.670243,-79.391839,"43.668456,-79.393899"
43.667782,-79.395264,"43.668456,-79.393899"
43.668805,-79.392311,"43.668456,-79.393899"
43.66914,-79.391569,"43.668456,-79.393899"
43.670554,-79.392964,"43.668456,-79.393899"
43.670151,-79.392338,"43.668456,-79.393899"
43.670507,-79.393611,"43.668456,-79.393899"
43.670374,-79.391579,"43.668456,-79.393899"
43.670236,-79.391931,"43.668456,-79.393899"
43.670656,-79.394664,"43.668456,-79.393899"
43.668733,-79.392533,"43.668456,-79.393899"
43.670808,-79.393332,"43.668456,-79.393899"
43.668547,-79.397414,"43.668456,-79.393899"
43.669754,-79.394707,"43.668456,-79.393899"
43.670065,-79.392746,"43.668456,-79.393899"
43.669427,-79.391475,"43.668456,-79.393899"
43.668862,-79.390775,"43.668456,-79.393899"
43.6683,-79.396954,"43.668456,-79.393899"
43.638981,-79.398729,"43.639052,-79.399792"
43.639226,-79.399984,"43.639052,-79.399792"
43.639132,-79.398193,"43.639052,-79.399792"
43.639028,-79.398082,"43.639052,-79.399792"
43.639247,-79.399706,"43.639052,-79.399792"
43.639193,-79.400446,"43.639052,-79.399792"
43.639569,-79.398356,"43.639052,-79.399792"
43.639247,-79.399706,"43.639052,-79.399792"
43.638441,-79.400746,"43.639052,-79.399792"
43.638942,-79.398489,"43.639052,-79.399792"
43.63941,-79.399779,"43.639052,-79.399792"
43.637567,-79.40042,"43.639052,-79.399792"
43.639468,-79.399742,"43.639052,-79.399792"
43.638319,-79.400119,"43.639052,-79.399792"
43.638226,-79.400619,"43.639052,-79.399792"
43.638771,-79.399303,"43.639052,-79.399792"
43.63906,-79.398415,"43.639052,-79.399792"
43.637014,-79.399537,"43.639052,-79.399792"
43.640947,-79.4018,"43.639052,-79.399792"
43.638873,-79.397123,"43.639052,-79.399792"
43.638915,-79.398859,"43.639052,-79.399792"
43.639107,-79.398097,"43.639052,-79.399792"
43.638636,-79.398067,"43.639052,-79.399792"
43.637041,-79.399665,"43.639052,-79.399792"
43.637528,-79.399571,"43.639052,-79.399792"
43.638414,-79.398031,"43.639052,-79.399792"
43.640043,-79.396468,"43.639052,-79.399792"
43.640023,-79.396746,"43.639052,-79.399792"
43.637533,-79.398974,"43.639052,-79.399792"
43.639562,-79.398448,"43.639052,-79.399792"
43.639073,-79.39823,"43.639052,-79.399792"
43.637449,-79.400495,"43.639052,-79.399792"
43.640063,-79.396191,"43.639052,-79.399792"
43.640486,-79.403503,"43.639052,-79.399792"
43.637207,-79.400736,"43.639052,-79.399792"
43.637197,-79.400279,"43.639052,-79.399792"
43.637177,-79.396525,"43.639052,-79.399792"
43.640596,-79.401523,"43.639052,-79.399792"
43.637175,-79.400404,"43.639052,-79.399792"
43.641002,-79.400519,"43.639052,-79.399792"
43.637775,-79.397556,"43.639052,-79.399792"
43.640348,-79.397685,"43.639052,-79.399792"
43.637068,-79.400367,"43.639052,-79.399792"
43.641375,-79.399765,"43.639052,-79.399792"
43.640494,-79.399531,"43.639052,-79.399792"
43.64102,-79.400784,"43.639052,-79.399792"
43.639766,-79.397966,"43.639052,-79.399792"
43.639766,-79.397966,"43.639052,-79.399792"
43.639662,-79.397856,"43.639052,-79.399792"
43.64043,-79.401952,"43.639052,-79.399792"
43.645082,-79.428263,"43.6448617,-79.42822"
43.645447,-79.428649,"43.6448617,-79.42822"
43.644693,-79.429743,"43.6448617,-79.42822"
43.645447,-79.428649,"43.6448617,-79.42822"
43.645608,-79.429516,"43.6448617,-79.42822"
43.644693,-79.429743,"43.6448617,-79.42822"
43.64445,-79.427694,"43.6448617,-79.42822"
43.644367,-79.429597,"43.6448617,-79.42822"
43.644367,-79.429597,"43.6448617,-79.42822"
43.644034,-79.429544,"43.6448617,-79.42822"
43.644772,-79.429429,"43.6448617,-79.42822"
43.64538,-79.426488,"43.6448617,-79.42822"
43.642588,-79.427817,"43.6448617,-79.42822"
43.645852,-79.42848,"43.6448617,-79.42822"
43.645606,-79.427225,"43.6448617,-79.42822"
43.642992,-79.425357,"43.6448617,-79.42822"
43.644367,-79.429597,"43.6448617,-79.42822"
43.642999,-79.425265,"43.6448617,-79.42822"
43.643065,-79.425135,"43.6448617,-79.42822"
43.644908,-79.429871,"43.6448617,-79.42822"
43.643061,-79.42482,"43.6448617,-79.42822"
43.6429,-79.425857,"43.6448617,-79.42822"
43.645073,-79.429848,"43.6448617,-79.42822"
43.642965,-79.425727,"43.6448617,-79.42822"
43.644197,-79.429617,"43.6448617,-79.42822"
43.64513,-79.429907,"43.6448617,-79.42822"
43.647295,-79.425626,"43.6448617,-79.42822"
43.642529,-79.427854,"43.6448617,-79.42822"
43.645241,-79.429924,"43.6448617,-79.42822"
43.645241,-79.429924,"43.6448617,-79.42822"
43.642785,-79.427428,"43.6448617,-79.42822"
43.643071,-79.428128,"43.6448617,-79.42822"
43.642087,-79.430074,"43.6448617,-79.42822"
43.643686,-79.427385,"43.6448617,-79.42822"
43.644027,-79.429637,"43.6448617,-79.42822"
43.643098,-79.427758,"43.6448617,-79.42822"
43.644184,-79.429802,"43.6448617,-79.42822"
43.644184,-79.429802,"43.6448617,-79.42822"
43.646096,-79.427444,"43.6448617,-79.42822"
43.642733,-79.427373,"43.6448617,-79.42822"
43.642427,-79.430035,"43.6448617,-79.42822"
43.643158,-79.426927,"43.6448617,-79.42822"
43.642715,-79.426855,"43.6448617,-79.42822"
43.642733,-79.427373,"43.6448617,-79.42822"
43.643301,-79.424748,"43.6448617,-79.42822"
43.643412,-79.427294,"43.6448617,-79.42822"
43.64573,-79.430143,"43.6448617,-79.42822"
43.643207,-79.424583,"43.6448617,-79.42822"
43.642705,-79.425452,"43.6448617,-79.42822"
43.642632,-79.425674,"43.6448617,-79.42822"
43.656009,-79.409254,"43.6563888888889,-79.4091666666667"
43.655923,-79.409661,"43.6563888888889,-79.4091666666667"
43.655799,-79.409828,"43.6563888888889,-79.4091666666667"
43.655917,-79.409753,"43.6563888888889,-79.4091666666667"
43.655851,-79.409883,"43.6563888888889,-79.4091666666667"
43.656204,-79.409659,"43.6563888888889,-79.4091666666667"
43.656448,-79.408623,"43.6563888888889,-79.4091666666667"
43.656366,-79.407441,"43.6563888888889,-79.4091666666667"
43.656262,-79.409724,"43.6563888888889,-79.4091666666667"
43.656392,-79.407071,"43.6563888888889,-79.4091666666667"
43.656461,-79.408438,"43.6563888888889,-79.4091666666667"
43.656349,-79.409215,"43.6563888888889,-79.4091666666667"
43.655377,-79.411771,"43.6563888888889,-79.4091666666667"
43.655693,-79.410513,"43.6563888888889,-79.4091666666667"
43.656507,-79.408585,"43.6563888888889,-79.4091666666667"
43.65646,-79.409232,"43.6563888888889,-79.4091666666667"
43.65652,-79.4084,"43.6563888888889,-79.4091666666667"
43.656174,-79.408532,"43.6563888888889,-79.4091666666667"
43.65652,-79.4084,"43.6563888888889,-79.4091666666667"
43.656778,-79.407179,"43.6563888888889,-79.4091666666667"
43.65607,-79.408422,"43.6563888888889,-79.4091666666667"
43.656445,-79.407126,"43.6563888888889,-79.4091666666667"
43.656392,-79.407071,"43.6563888888889,-79.4091666666667"
43.655923,-79.409661,"43.6563888888889,-79.4091666666667"
43.655754,-79.409681,"43.6563888888889,-79.4091666666667"
43.656645,-79.408233,"43.6563888888889,-79.4091666666667"
43.656784,-79.407087,"43.6563888888889,-79.4091666666667"
43.656451,-79.407034,"43.6563888888889,-79.4091666666667"
43.6557,-79.40892,"43.6563888888889,-79.4091666666667"
43.656598,-79.40888,"43.6563888888889,-79.4091666666667"
43.656725,-79.407124,"43.6563888888889,-79.4091666666667"
43.656016,-79.409161,"43.6563888888889,-79.4091666666667"
43.656009,-79.409254,"43.6563888888889,-79.4091666666667"
43.656804,-79.406809,"43.6563888888889,-79.4091666666667"
43.656256,-79.409714,"43.6563888888889,-79.4091666666667"
43.65654,-79.408123,"43.6563888888889,-79.4091666666667"
43.655964,-79.409106,"43.6563888888889,-79.4091666666667"
43.655964,-79.409106,"43.6563888888889,-79.4091666666667"
43.655964,-79.409106,"43.6563888888889,-79.4091666666667"
43.656791,-79.406994,"43.6563888888889,-79.4091666666667"
43.656771,-79.407272,"43.6563888888889,-79.4091666666667"
43.655613,-79.40989,"43.6563888888889,-79.4091666666667"
43.65592,-79.41125,"43.6563888888889,-79.4091666666667"
43.65682,-79.408916,"43.6563888888889,-79.4091666666667"
43.655456,-79.411457,"43.6563888888889,-79.4091666666667"
43.655954,-79.407702,"43.6563888888889,-79.4091666666667"
43.656778,-79.407179,"43.6563888888889,-79.4091666666667"
43.656461,-79.408438,"43.6563888888889,-79.4091666666667"
43.656361,-79.407296,"43.6563888888889,-79.4091666666667"
43.655495,-79.411696,"43.6563888888889,-79.4091666666667"
43.641479,-79.433014,"43.6409,-79.432837"
43.641414,-79.433144,"43.6409,-79.432837"
43.641384,-79.432018,"43.6409,-79.432837"
43.641061,-79.433368,"43.6409,-79.432837"
43.6414,-79.433329,"43.6409,-79.432837"
43.641678,-79.431831,"43.6409,-79.432837"
43.640911,-79.43311,"43.6409,-79.432837"
43.641665,-79.432016,"43.6409,-79.432837"
43.641301,-79.433921,"43.6409,-79.432837"
43.640855,-79.434644,"43.6409,-79.432837"
43.641764,-79.431424,"43.6409,-79.432837"
43.641796,-79.431756,"43.6409,-79.432837"
43.641486,-79.432922,"43.6409,-79.432837"
43.640783,-79.434866,"43.6409,-79.432837"
43.641064,-79.434864,"43.6409,-79.432837"
43.641565,-79.432608,"43.6409,-79.432837"
43.641364,-79.432295,"43.6409,-79.432837"
43.6414,-79.433329,"43.6409,-79.432837"
43.641446,-79.433476,"43.6409,-79.432837"
43.640911,-79.43311,"43.6409,-79.432837"
43.641364,-79.432295,"43.6409,-79.432837"
43.641321,-79.433643,"43.6409,-79.432837"
43.640311,-79.432874,"43.6409,-79.432837"
43.640882,-79.434274,"43.6409,-79.432837"
43.64103,-79.435326,"43.6409,-79.432837"
43.641665,-79.432588,"43.6409,-79.432837"
43.640961,-79.43396,"43.6409,-79.432837"
43.641687,-79.432617,"43.6409,-79.432837"
43.641308,-79.433828,"43.6409,-79.432837"
43.640087,-79.432913,"43.6409,-79.432837"
43.641126,-79.433238,"43.6409,-79.432837"
43.641493,-79.43283,"43.6409,-79.432837"
43.6415,-79.432737,"43.6409,-79.432837"
43.641242,-79.433958,"43.6409,-79.432837"
43.641699,-79.432016,"43.6409,-79.432837"
43.64173,-79.431886,"43.6409,-79.432837"
43.641449,-79.431888,"43.6409,-79.432837"
43.641671,-79.431923,"43.6409,-79.432837"
43.640777,-79.43427,"43.6409,-79.432837"
43.640946,-79.434308,"43.6409,-79.432837"
43.641796,-79.431756,"43.6409,-79.432837"
43.640796,-79.434289,"43.6409,-79.432837"
43.641456,-79.431795,"43.6409,-79.432837"
43.642147,-79.432327,"43.6409,-79.432837"
43.640473,-79.436032,"43.6409,-79.432837"
43.641727,-79.43039,"43.6409,-79.432837"
43.6412,-79.4344,"43.6409,-79.432837"
43.641136,-79.434642,"43.6409,-79.432837"
43.64188,-79.432144,"43.6409,-79.432837"
43.64183,-79.431294,"43.6409,-79.432837"
43.642588,-79.427817,"43.6430555555556,-79.4275"
43.642785,-79.427428,"43.6430555555556,-79.4275"
43.643098,-79.427758,"43.6430555555556,-79.4275"
43.642733,-79.427373,"43.6430555555556,-79.4275"
43.642733,-79.427373,"43.6430555555556,-79.4275"
43.642529,-79.427854,"43.6430555555556,-79.4275"
43.642715,-79.426855,"43.6430555555556,-79.4275"
43.643158,-79.426927,"43.6430555555556,-79.4275"
43.6429,-79.425857,"43.6430555555556,-79.4275"
43.643071,-79.428128,"43.6430555555556,-79.4275"
43.642992,-79.425357,"43.6430555555556,-79.4275"
43.642965,-79.425727,"43.6430555555556,-79.4275"
43.642999,-79.425265,"43.6430555555556,-79.4275"
43.642785,-79.427428,"43.6430555555556,-79.4275"
43.642735,-79.426578,"43.6430555555556,-79.4275"
43.642185,-79.427191,"43.6430555555556,-79.4275"
43.643065,-79.425135,"43.6430555555556,-79.4275"
43.642815,-79.426251,"43.6430555555556,-79.4275"
43.645082,-79.428263,"43.6430555555556,-79.4275"
43.643061,-79.42482,"43.6430555555556,-79.4275"
43.642925,-79.426281,"43.6430555555556,-79.4275"
43.64286,-79.426198,"43.6430555555556,-79.4275"
43.642632,-79.425674,"43.6430555555556,-79.4275"
43.642814,-79.426264,"43.6430555555556,-79.4275"
43.642087,-79.430074,"43.6430555555556,-79.4275"
43.642382,-79.426802,"43.6430555555556,-79.4275"
43.642705,-79.425452,"43.6430555555556,-79.4275"
43.643686,-79.427385,"43.6430555555556,-79.4275"
43.642745,-79.424897,"43.6430555555556,-79.4275"
43.644693,-79.429743,"43.6430555555556,-79.4275"
43.64296,-79.425896,"43.6430555555556,-79.4275"
43.642959,-79.425819,"43.6430555555556,-79.4275"
43.642872,-79.425858,"43.6430555555556,-79.4275"
43.642526,-79.426358,"43.6430555555556,-79.4275"
43.643082,-79.424314,"43.6430555555556,-79.4275"
43.642005,-79.428892,"43.6430555555556,-79.4275"
43.642005,-79.428892,"43.6430555555556,-79.4275"
43.643301,-79.424748,"43.6430555555556,-79.4275"
43.642965,-79.425727,"43.6430555555556,-79.4275"
43.641959,-79.428744,"43.6430555555556,-79.4275"
43.641727,-79.43039,"43.6430555555556,-79.4275"
43.642427,-79.430035,"43.6430555555556,-79.4275"
43.641954,-79.428821,"43.6430555555556,-79.4275"
43.643207,-79.424583,"43.6430555555556,-79.4275"
43.642698,-79.425544,"43.6430555555556,-79.4275"
43.643031,-79.425597,"43.6430555555556,-79.4275"
43.641868,-79.428816,"43.6430555555556,-79.4275"
43.645447,-79.428649,"43.6430555555556,-79.4275"
43.642533,-79.426266,"43.6430555555556,-79.4275"
43.642979,-79.425542,"43.6430555555556,-79.4275"
43.660208,-79.415583,"43.660414,-79.415646"
43.660208,-79.415583,"43.660414,-79.415646"
43.660221,-79.415398,"43.660414,-79.415646"
43.660139,-79.417302,"43.660414,-79.415646"
43.660581,-79.415081,"43.660414,-79.415646"
43.660324,-79.416303,"43.660414,-79.415646"
43.660208,-79.415583,"43.660414,-79.415646"
43.660149,-79.41562,"43.660414,-79.415646"
43.660104,-79.415472,"43.660414,-79.415646"
43.660104,-79.415472,"43.660414,-79.415646"
43.660104,-79.415472,"43.660414,-79.415646"
43.659986,-79.415547,"43.660414,-79.415646"
43.660338,-79.415023,"43.660414,-79.415646"
43.660146,-79.417209,"43.660414,-79.415646"
43.660152,-79.417117,"43.660414,-79.415646"
43.660314,-79.414898,"43.660414,-79.415646"
43.660132,-79.417394,"43.660414,-79.415646"
43.660733,-79.414544,"43.660414,-79.415646"
43.659905,-79.416656,"43.660414,-79.415646"
43.66047,-79.414369,"43.660414,-79.415646"
43.660354,-79.414344,"43.660414,-79.415646"
43.660479,-79.414176,"43.660414,-79.415646"
43.661059,-79.41469,"43.660414,-79.415646"
43.659779,-79.417618,"43.660414,-79.415646"
43.661829,-79.414339,"43.660414,-79.415646"
43.660312,-79.418123,"43.660414,-79.415646"
43.660366,-79.418039,"43.660414,-79.415646"
43.65926,-79.416273,"43.660414,-79.415646"
43.659813,-79.417156,"43.660414,-79.415646"
43.659754,-79.417193,"43.660414,-79.415646"
43.660618,-79.41303,"43.660414,-79.415646"
43.660519,-79.413622,"43.660414,-79.415646"
43.66176,-79.416626,"43.660414,-79.415646"
43.660526,-79.413529,"43.660414,-79.415646"
43.659125,-79.418121,"43.660414,-79.415646"
43.659482,-79.413222,"43.660414,-79.415646"
43.659594,-79.418617,"43.660414,-79.415646"
43.659095,-79.416994,"43.660414,-79.415646"
43.661281,-79.417812,"43.660414,-79.415646"
43.658716,-79.416794,"43.660414,-79.415646"
43.658478,-79.415446,"43.660414,-79.415646"
43.660285,-79.412976,"43.660414,-79.415646"
43.662325,-79.415033,"43.660414,-79.415646"
43.66208,-79.413778,"43.660414,-79.415646"
43.65971,-79.419337,"43.660414,-79.415646"
43.661279,-79.418606,"43.660414,-79.415646"
43.657963,-79.417889,"43.660414,-79.415646"
43.662699,-79.414531,"43.660414,-79.415646"
43.66062,-79.412235,"43.660414,-79.415646"
43.657909,-79.415198,"43.660414,-79.415646"
43.661693,-79.408292,"43.661975,-79.407896"
43.661912,-79.40683,"43.661975,-79.407896"
43.66197,-79.406793,"43.661975,-79.407896"
43.661594,-79.408884,"43.661975,-79.407896"
43.661799,-79.407607,"43.661975,-79.407896"
43.661508,-79.409291,"43.661975,-79.407896"
43.662145,-79.407475,"43.661975,-79.407896"
43.661706,-79.408107,"43.661975,-79.407896"
43.662515,-79.405477,"43.661975,-79.407896"
43.661878,-79.407292,"43.661975,-79.407896"
43.662063,-79.406293,"43.661975,-79.407896"
43.66233,-79.406476,"43.661975,-79.407896"
43.661449,-79.409328,"43.661975,-79.407896"
43.662104,-79.406221,"43.661975,-79.407896"
43.662712,-79.405088,"43.661975,-79.407896"
43.661449,-79.409328,"43.661975,-79.407896"
43.662419,-79.40448,"43.661975,-79.407896"
43.661594,-79.408884,"43.661975,-79.407896"
43.662729,-79.4064,"43.661975,-79.407896"
43.662729,-79.4064,"43.661975,-79.407896"
43.661468,-79.406759,"43.661975,-79.407896"
43.661167,-79.407039,"43.661975,-79.407896"
43.662433,-79.404295,"43.661975,-79.407896"
43.660929,-79.407983,"43.661975,-79.407896"
43.662949,-79.404143,"43.661975,-79.407896"
43.662873,-79.405955,"43.661975,-79.407896"
43.661723,-79.409419,"43.661975,-79.407896"
43.662515,-79.405477,"43.661975,-79.407896"
43.659865,-79.407953,"43.661975,-79.407896"
43.663203,-79.410684,"43.661975,-79.407896"
43.663477,-79.410774,"43.661975,-79.407896"
43.66135,-79.40992,"43.661975,-79.407896"
43.663341,-79.406608,"43.661975,-79.407896"
43.662636,-79.409985,"43.661975,-79.407896"
43.662693,-79.40457,"43.661975,-79.407896"
43.660509,-79.409131,"43.661975,-79.407896"
43.663464,-79.410959,"43.661975,-79.407896"
43.660262,-79.405585,"43.661975,-79.407896"
43.6627,-79.404478,"43.661975,-79.407896"
43.662688,-79.404583,"43.661975,-79.407896"
43.660489,-79.406322,"43.661975,-79.407896"
43.663516,-79.411014,"43.661975,-79.407896"
43.660033,-79.408728,"43.661975,-79.407896"
43.662439,-79.404202,"43.661975,-79.407896"
43.66232,-79.405072,"43.661975,-79.407896"
43.660215,-79.406232,"43.661975,-79.407896"
43.663289,-79.410277,"43.661975,-79.407896"
43.663289,-79.410277,"43.661975,-79.407896"
43.663289,-79.410277,"43.661975,-79.407896"
43.664222,-79.410566,"43.661975,-79.407896"
43.658951,-79.422816,"43.65905,-79.422988"
43.659109,-79.422187,"43.65905,-79.422988"
43.658951,-79.422816,"43.65905,-79.422988"
43.658484,-79.424612,"43.65905,-79.422988"
43.658783,-79.422041,"43.65905,-79.422988"
43.65879,-79.421949,"43.65905,-79.422988"
43.658087,-79.423894,"43.65905,-79.422988"
43.660018,-79.422052,"43.65905,-79.422988"
43.657323,-79.423584,"43.65905,-79.422988"
43.659288,-79.42128,"43.65905,-79.422988"
43.659836,-79.424437,"43.65905,-79.422988"
43.660222,-79.423861,"43.65905,-79.422988"
43.659511,-79.420521,"43.65905,-79.422988"
43.65936,-79.421058,"43.65905,-79.422988"
43.659086,-79.420967,"43.65905,-79.422988"
43.659537,-79.420946,"43.65905,-79.422988"
43.659374,-79.420873,"43.65905,-79.422988"
43.659041,-79.42082,"43.65905,-79.422988"
43.660085,-79.421127,"43.65905,-79.422988"
43.659913,-79.425028,"43.65905,-79.422988"
43.659552,-79.419967,"43.65905,-79.422988"
43.65971,-79.419337,"43.65905,-79.422988"
43.658173,-79.420401,"43.65905,-79.422988"
43.661072,-79.423764,"43.65905,-79.422988"
43.657951,-79.420365,"43.65905,-79.422988"
43.659166,-79.42603,"43.65905,-79.422988"
43.660771,-79.420957,"43.65905,-79.422988"
43.659617,-79.419837,"43.65905,-79.422988"
43.659617,-79.419837,"43.65905,-79.422988"
43.656869,-79.425195,"43.65905,-79.422988"
43.659452,-79.426731,"43.65905,-79.422988"
43.657299,-79.420074,"43.65905,-79.422988"
43.66104,-79.420345,"43.65905,-79.422988"
43.660689,-79.419774,"43.65905,-79.422988"
43.661971,-79.424515,"43.65905,-79.422988"
43.656737,-79.425924,"43.65905,-79.422988"
43.662129,-79.423886,"43.65905,-79.422988"
43.660033,-79.408728,"43.66,-79.4088888888889"
43.661594,-79.408884,"43.66,-79.4088888888889"
43.659865,-79.407953,"43.66,-79.4088888888889"
43.661693,-79.408292,"43.66,-79.4088888888889"
43.660509,-79.409131,"43.66,-79.4088888888889"
43.661912,-79.40683,"43.66,-79.4088888888889"
43.661508,-79.409291,"43.66,-79.4088888888889"
43.661449,-79.409328,"43.66,-79.4088888888889"
43.661449,-79.409328,"43.66,-79.4088888888889"
43.66197,-79.406793,"43.66,-79.4088888888889"
43.660929,-79.407983,"43.66,-79.4088888888889"
43.65984,-79.410614,"43.66,-79.4088888888889"
43.659409,-79.407272,"43.66,-79.4088888888889"
43.658661,-79.40907,"43.66,-79.4088888888889"
43.661799,-79.407607,"43.66,-79.4088888888889"
43.658552,-79.408257,"43.66,-79.4088888888889"
43.66135,-79.40992,"43.66,-79.4088888888889"
43.661594,-79.408884,"43.66,-79.4088888888889"
43.658441,-79.40824,"43.66,-79.4088888888889"
43.661015,-79.410662,"43.66,-79.4088888888889"
43.658336,-79.40813,"43.66,-79.4088888888889"
43.661693,-79.408292,"43.66,-79.4088888888889"
43.658248,-79.408737,"43.66,-79.4088888888889"
43.661723,-79.409419,"43.66,-79.4088888888889"
43.661167,-79.407039,"43.66,-79.4088888888889"
43.661706,-79.408107,"43.66,-79.4088888888889"
43.662145,-79.407475,"43.66,-79.4088888888889"
43.659411,-79.406478,"43.66,-79.4088888888889"
43.660262,-79.405585,"43.66,-79.4088888888889"
43.659529,-79.406403,"43.66,-79.4088888888889"
43.658881,-79.406814,"43.66,-79.4088888888889"
43.658881,-79.406814,"43.66,-79.4088888888889"
43.660489,-79.406322,"43.66,-79.4088888888889"
43.660215,-79.406232,"43.66,-79.4088888888889"
43.66103,-79.406596,"43.66,-79.4088888888889"
43.662063,-79.406293,"43.66,-79.4088888888889"
43.658286,-79.40728,"43.66,-79.4088888888889"
43.66233,-79.406476,"43.66,-79.4088888888889"
43.662104,-79.406221,"43.66,-79.4088888888889"
43.661468,-79.406759,"43.66,-79.4088888888889"
43.657859,-79.408521,"43.66,-79.4088888888889"
43.659583,-79.411835,"43.66,-79.4088888888889"
43.661878,-79.407292,"43.66,-79.4088888888889"
43.660618,-79.41303,"43.66,-79.4088888888889"
43.661288,-79.411547,"43.66,-79.4088888888889"
43.66004,-79.405549,"43.66,-79.4088888888889"
43.66062,-79.412235,"43.66,-79.4088888888889"
43.662636,-79.409985,"43.66,-79.4088888888889"
43.657723,-79.411164,"43.66,-79.4088888888889"
43.657522,-79.406971,"43.66,-79.4088888888889"
43.69023,-79.326621,"43.690564,-79.326319"
43.690341,-79.326639,"43.690564,-79.326319"
43.689958,-79.324941,"43.690564,-79.326319"
43.690534,-79.328635,"43.690564,-79.326319"
43.69023,-79.326621,"43.690564,-79.326319"
43.69023,-79.326621,"43.690564,-79.326319"
43.689958,-79.324941,"43.690564,-79.326319"
43.690125,-79.326655,"43.690564,-79.326319"
43.690159,-79.326763,"43.690564,-79.326319"
43.69006,-79.326641,"43.690564,-79.326319"
43.689577,-79.326331,"43.690564,-79.326319"
43.689958,-79.324941,"43.690564,-79.326319"
43.690017,-79.324903,"43.690564,-79.326319"
43.691249,-79.326502,"43.690564,-79.326319"
43.690027,-79.327104,"43.690564,-79.326319"
43.689656,-79.326016,"43.690564,-79.326319"
43.689656,-79.326016,"43.690564,-79.326319"
43.689656,-79.326016,"43.690564,-79.326319"
43.689656,-79.326016,"43.690564,-79.326319"
43.689929,-79.324452,"43.690564,-79.326319"
43.689525,-79.326276,"43.690564,-79.326319"
43.689958,-79.324941,"43.690564,-79.326319"
43.689906,-79.324886,"43.690564,-79.326319"
43.689854,-79.324831,"43.690564,-79.326319"
43.691844,-79.32683,"43.690564,-79.326319"
43.691559,-79.324539,"43.690564,-79.326319"
43.691273,-79.328517,"43.690564,-79.326319"
43.691273,-79.328517,"43.690564,-79.326319"
43.691332,-79.32848,"43.690564,-79.326319"
43.691509,-79.322893,"43.690564,-79.326319"
43.688677,-79.325581,"43.690564,-79.326319"
43.688582,-79.326011,"43.690564,-79.326319"
43.691039,-79.323611,"43.690564,-79.326319"
43.688841,-79.324858,"43.690564,-79.326319"
43.688519,-79.326211,"43.690564,-79.326319"
43.688512,-79.326303,"43.690564,-79.326319"
43.688513,-79.325508,"43.690564,-79.326319"
43.692074,-79.32986,"43.690564,-79.326319"
43.689822,-79.329177,"43.690564,-79.326319"
43.688335,-79.327211,"43.690564,-79.326319"
43.689656,-79.326016,"43.690564,-79.326319"
43.688653,-79.323565,"43.690564,-79.326319"
43.690689,-79.33039,"43.690564,-79.326319"
43.690852,-79.330463,"43.690564,-79.326319"
43.693043,-79.328891,"43.690564,-79.326319"
43.692202,-79.322628,"43.690564,-79.326319"
43.686312,-79.310845,"43.686829,-79.311073"
43.686167,-79.31129,"43.686829,-79.311073"
43.686332,-79.310567,"43.686829,-79.311073"
43.686325,-79.31066,"43.686829,-79.311073"
43.686338,-79.310475,"43.686829,-79.311073"
43.687128,-79.311207,"43.686829,-79.311073"
43.6859,-79.311107,"43.686829,-79.311073"
43.685965,-79.310977,"43.686829,-79.311073"
43.686417,-79.31016,"43.686829,-79.311073"
43.685906,-79.311015,"43.686829,-79.311073"
43.686161,-79.311382,"43.686829,-79.311073"
43.686071,-79.310292,"43.686829,-79.311073"
43.687134,-79.311115,"43.686829,-79.311073"
43.68601,-79.31192,"43.686829,-79.311073"
43.686424,-79.310898,"43.686829,-79.311073"
43.686107,-79.312123,"43.686829,-79.311073"
43.686123,-79.310347,"43.686829,-79.311073"
43.686154,-79.310015,"43.686829,-79.311073"
43.686312,-79.310845,"43.686829,-79.311073"
43.685742,-79.311738,"43.686829,-79.311073"
43.686174,-79.311197,"43.686829,-79.311073"
43.686575,-79.30953,"43.686829,-79.311073"
43.68542,-79.31309,"43.686829,-79.311073"
43.68641,-79.310252,"43.686829,-79.311073"
43.686231,-79.31275,"43.686829,-79.311073"
43.68629,-79.312713,"43.686829,-79.311073"
43.686476,-79.310122,"43.686829,-79.311073"
43.686095,-79.311513,"43.686829,-79.311073"
43.685479,-79.313053,"43.686829,-79.311073"
43.686089,-79.311605,"43.686829,-79.311073"
43.687614,-79.309132,"43.686829,-79.311073"
43.685965,-79.310977,"43.686829,-79.311073"
43.686123,-79.310347,"43.686829,-79.311073"
43.686123,-79.310347,"43.686829,-79.311073"
43.686123,-79.310347,"43.686829,-79.311073"
