lat-long,name,distance,latitude,longitude,price,is_open,rating,rating_count,my_timestamp,cat1_title,cat2_title,cat3_title
"43.651111111111106,-79.4213888888889",Super Point,307.4,43.64841,-79.42061,2.0,True,3.5,108,2022-12-05 06:16:19.378433-05:00,Cafes,,
"43.651111111111106,-79.4213888888889",Vos Restaurante Argentino,373.8,43.65422274811667,-79.42314864437895,3.0,True,4.5,36,2022-12-05 06:16:19.378440-05:00,Ice Cream & Frozen Yogurt,,
"43.651111111111106,-79.4213888888889",Opera Bob's Public House,199.8,43.6496161308503,-79.4200101691926,2.0,True,4.0,27,2022-12-05 06:16:19.378447-05:00,Mexican,,
"43.651111111111106,-79.4213888888889",Extra Burger,325.5,43.6492117,-79.4244672,3.0,True,4.5,23,2022-12-05 06:16:19.378453-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.651111111111106,-79.4213888888889",Founder,366.8,43.6496799,-79.42543,3.0,True,4.5,25,2022-12-05 06:16:19.378461-05:00,Caterers,Bakeries,Desserts
"43.651111111111106,-79.4213888888889",Barbershop Patisserie,360.1,43.65406,-79.42344,3.0,True,4.5,17,2022-12-05 06:16:19.378467-05:00,Pizza,,
"43.651111111111106,-79.4213888888889",Manita,246.5,43.64889,-79.42087,3.0,True,4.5,12,2022-12-05 06:16:19.378474-05:00,Pizza,Salad,Fast Food
"43.651111111111106,-79.4213888888889",The Shozan Room,357.1,43.64791,-79.4205,3.0,True,4.5,22,2022-12-05 06:16:19.378481-05:00,Pizza,Salad,Fast Food
"43.651111111111106,-79.4213888888889",Mahjong Bar,346.4,43.64957,-79.42513,2.0,True,3.5,47,2022-12-05 06:16:19.378488-05:00,Cafes,,
"43.651111111111106,-79.4213888888889",Gia,230.5,43.6494933838893,-79.42318055703706,3.0,True,4.5,12,2022-12-05 06:16:19.378495-05:00,Sushi Bars,,
"43.651111111111106,-79.4213888888889",Tocino Boys,210.5,43.6492443729602,-79.4209552556276,1.0,True,4.5,9,2022-12-05 06:16:19.378502-05:00,Golf,,
"43.651111111111106,-79.4213888888889",Churchill,222.8,43.64956,-79.42304,2.0,True,3.0,37,2022-12-05 06:16:19.378509-05:00,Filipino,,
"43.651111111111106,-79.4213888888889",Season Six,294.0,43.64852948725232,-79.42060237123773,3.0,True,5.0,8,2022-12-05 06:16:19.378515-05:00,Venezuelan,Breakfast & Brunch,
"43.651111111111106,-79.4213888888889",Academy of Lions,278.7,43.64941,-79.41879,4.0,True,4.0,15,2022-12-05 06:16:19.378522-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.651111111111106,-79.4213888888889",The Haifa Room,214.5,43.64921,-79.42093,3.0,True,3.5,15,2022-12-05 06:16:19.378529-05:00,Comfort Food,Bars,Canadian (New)
"43.651111111111106,-79.4213888888889",Madras Kaapi,422.3,43.65418,-79.42442,3.0,True,4.5,9,2022-12-05 06:16:19.378536-05:00,Barbeque,Japanese,
"43.651111111111106,-79.4213888888889",Geste Croissanterie,221.9,43.64921,-79.42198,3.0,True,4.0,11,2022-12-05 06:16:19.378543-05:00,Barbeque,Japanese,
"43.651111111111106,-79.4213888888889",Brasileirissimo Steak House,230.3,43.64925,-79.4226,3.0,True,4.0,9,2022-12-05 06:16:19.378550-05:00,Canadian (New),,
"43.651111111111106,-79.4213888888889",Mannat Indian & Hakka Bar,358.9,43.6541664,-79.4229308,3.0,True,4.5,6,2022-12-05 06:16:19.378557-05:00,Ramen,Noodles,
"43.651111111111106,-79.4213888888889",Roywoods Ossington,273.8,43.64866,-79.42075,3.0,True,3.5,12,2022-12-05 06:16:19.378564-05:00,Chinese,,
"43.651111111111106,-79.4213888888889",Caldense Bakery & Pastries,229.7,43.6492549,-79.4226414,1.0,True,2.5,26,2022-12-05 06:16:19.378571-05:00,Venezuelan,Breakfast & Brunch,
"43.651111111111106,-79.4213888888889",Dumpling Dumpling,198.2,43.64971,-79.42023,3.0,True,5.0,3,2022-12-05 06:16:19.378578-05:00,Indian,,
"43.651111111111106,-79.4213888888889","Fantastic, Baby!",215.3,43.64917,-79.4222,3.0,True,4.0,5,2022-12-05 06:16:19.378584-05:00,Coffee Roasteries,,
"43.651111111111106,-79.4213888888889",Gordy Smiles,214.5,43.64921,-79.42093,3.0,True,4.5,4,2022-12-05 06:16:19.378591-05:00,Ramen,,
"43.651111111111106,-79.4213888888889",Monkey Sushi,312.4,43.648368,-79.4206192,3.0,True,3.0,15,2022-12-05 06:16:19.378598-05:00,Parks,,
"43.651111111111106,-79.4213888888889",Bar Mordecai,332.3,43.6495617,-79.424921,3.0,True,3.5,10,2022-12-05 06:16:19.378605-05:00,Japanese,Sushi Bars,
"43.651111111111106,-79.4213888888889",Man of Kent,249.7,43.648930496032,-79.4206460699514,1.0,True,4.0,5,2022-12-05 06:16:19.378612-05:00,Seafood,Seafood Markets,
"43.651111111111106,-79.4213888888889",Churrasqueira DO Sardinha,235.2,43.64925,-79.42272,1.0,True,3.0,10,2022-12-05 06:16:19.378619-05:00,Coffee Roasteries,,
"43.651111111111106,-79.4213888888889",Mild Afro Lounge,198.2,43.64971,-79.42023,3.0,True,5.0,2,2022-12-05 06:16:19.378625-05:00,Mexican,,
"43.651111111111106,-79.4213888888889",Season Six,236.2,43.64903,-79.4209,3.0,True,4.5,4,2022-12-05 06:16:19.378632-05:00,Japanese,Pubs,
"43.651111111111106,-79.4213888888889",Bambi's,325.4,43.64925,-79.42446,2.0,True,3.0,12,2022-12-05 06:16:19.378639-05:00,Botanical Gardens,Parks,
"43.651111111111106,-79.4213888888889",Fountain,311.2,43.64927,-79.42427,3.0,True,3.5,7,2022-12-05 06:16:19.378645-05:00,Japanese,Sushi Bars,
"43.651111111111106,-79.4213888888889",Tipsy Tamper,269.4,43.64871,-79.4208,3.0,True,5.0,2,2022-12-05 06:16:19.378652-05:00,Japanese,Pubs,
"43.651111111111106,-79.4213888888889",Fred Hamilton Park,226.5,43.6529587130576,-79.4202048270041,3.0,True,4.5,2,2022-12-05 06:16:19.378659-05:00,Japanese,Sushi Bars,
"43.656296,-79.414663",PG Clucks,120.5,43.65532,-79.41456,1.0,True,4.0,192,2022-12-05 06:16:20.036135-05:00,Burgers,,
"43.656296,-79.414663",Imm Thai Kitchen,192.3,43.65484,-79.41598,2.0,True,4.5,145,2022-12-05 06:16:20.036164-05:00,Chicken Shop,,
"43.656296,-79.414663",Rudy,159.6,43.65489,-79.41474,2.0,True,4.0,177,2022-12-05 06:16:20.036169-05:00,Burgers,,
"43.656296,-79.414663",The Fish Store & Sandwiches,202.5,43.65491,-79.41627,1.0,True,4.0,152,2022-12-05 06:16:20.036469-05:00,Canadian (New),,
"43.656296,-79.414663",Utopia Café & Grill,132.7,43.65547,-79.41346,2.0,True,3.5,253,2022-12-05 06:16:20.036474-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.656296,-79.414663",Taverniti,157.7,43.65511,-79.41348,2.0,True,4.0,156,2022-12-05 06:16:20.036479-05:00,Ramen,Noodles,
"43.656296,-79.414663",Hapa Toronto,116.2,43.65533,-79.41423,,True,3.5,180,2022-12-05 06:16:20.036485-05:00,Chinese,Noodles,
"43.656296,-79.414663",Ryukyu Shinmen Tondou Ramen,119.4,43.655289,-79.414147,2.0,True,4.0,78,2022-12-05 06:16:20.036490-05:00,Bakeries,Korean,
"43.656296,-79.414663",Bitondo's Pizzeria,264.7,43.65412643533047,-79.4133093621316,1.0,True,4.0,158,2022-12-05 06:16:20.036494-05:00,Sandwiches,,
"43.656296,-79.414663",The Big Chill,186.9,43.6556537528916,-79.4125161097489,1.0,True,4.0,114,2022-12-05 06:16:20.036499-05:00,Seafood,,
"43.656296,-79.414663",Dolce Gelato,270.8,43.65504,-79.41754,2.0,True,4.0,137,2022-12-05 06:16:20.036505-05:00,Tapas/Small Plates,Pizza,Desserts
"43.656296,-79.414663",Cafe Diplomatico Restaurant & Pizzeria,137.9,43.655255,-79.413732,2.0,True,3.0,215,2022-12-05 06:16:20.036509-05:00,Breakfast & Brunch,Mexican,
"43.656296,-79.414663",Duff's Famous Wings,203.1,43.6557699,-79.4122,2.0,True,3.5,135,2022-12-05 06:16:20.036514-05:00,Museums,,
"43.656296,-79.414663",YamChops,316.6,43.6550692605722,-79.418214363068,2.0,True,4.5,55,2022-12-05 06:16:20.036519-05:00,Dog Parks,Swimming Pools,
"43.656296,-79.414663",Reverie at The Park,196.6,43.655164300000045,-79.4127852411055,,True,4.5,33,2022-12-05 06:16:20.036524-05:00,Ramen,Noodles,
"43.656296,-79.414663",Tokyo Hot Fried Chicken,183.9,43.655201668238774,-79.41637633067134,3.0,True,4.0,45,2022-12-05 06:16:20.036529-05:00,Vietnamese,,
"43.656296,-79.414663",Kasai Grill House,163.9,43.65532,-79.41615,2.0,True,3.5,77,2022-12-05 06:16:20.036534-05:00,Cafes,,
"43.656296,-79.414663",La Forchetta,154.8,43.65493,-79.41453,,True,4.0,54,2022-12-05 06:16:20.036539-05:00,Ice Cream & Frozen Yogurt,,
"43.656296,-79.414663",Riviera Bakery,149.3,43.65558,-79.41313,1.0,True,3.5,53,2022-12-05 06:16:20.036543-05:00,Mexican,,
"43.656296,-79.414663",Golden Wheat Bakery & Pastry,179.4,43.65529,-79.4162,1.0,True,4.0,35,2022-12-05 06:16:20.036549-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.656296,-79.414663",Birreria Volo,106.3,43.65531,-79.41461,2.0,True,3.5,37,2022-12-05 06:16:20.036554-05:00,Caterers,Bakeries,Desserts
"43.656296,-79.414663",Il Covo,166.1,43.655165915912,-79.4133123010397,,True,3.5,51,2022-12-05 06:16:20.036559-05:00,Pizza,,
"43.656296,-79.414663",The Monarch Tavern,264.1,43.65402,-79.41363,2.0,True,4.0,42,2022-12-05 06:16:20.036563-05:00,Pizza,Salad,Fast Food
"43.656296,-79.414663",Ghazale,203.4,43.65491,-79.41633,1.0,True,4.0,28,2022-12-05 06:16:20.036568-05:00,Pizza,Salad,Fast Food
"43.656296,-79.414663",Tsuchi Cafe,263.3,43.6554483,-79.4176171,3.0,True,4.5,21,2022-12-05 06:16:20.036573-05:00,Cafes,,
"43.656296,-79.414663",Vivoli,213.2,43.65491,-79.41642,2.0,True,3.0,101,2022-12-05 06:16:20.036578-05:00,Sushi Bars,,
"43.656296,-79.414663",San Francesco Foods - Clinton,268.8,43.65397,-79.41362,1.0,True,4.0,49,2022-12-05 06:16:20.036584-05:00,Golf,,
"43.656296,-79.414663",La Bartola,128.0,43.6554696,-79.4135635,3.0,True,4.5,13,2022-12-05 06:16:20.036589-05:00,Filipino,,
"43.656296,-79.414663",Sicilian Sidewalk Cafe,333.2,43.6554,-79.41858,2.0,True,3.5,74,2022-12-05 06:16:20.036594-05:00,Venezuelan,Breakfast & Brunch,
"43.656296,-79.414663",Mrs. Robinson,152.8,43.65563,-79.41305,3.0,True,4.0,21,2022-12-05 06:16:20.036600-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.656296,-79.414663",Burrito Boyz,174.4,43.65515,-79.41293,1.0,True,3.0,61,2022-12-05 06:16:20.036605-05:00,Comfort Food,Bars,Canadian (New)
"43.656296,-79.414663",Village Juicery,268.6,43.65604,-79.4113,2.0,True,4.5,24,2022-12-05 06:16:20.036609-05:00,Barbeque,Japanese,
"43.656296,-79.414663",Dish Cooking Studio,180.1,43.65505,-79.41333,3.0,True,5.0,8,2022-12-05 06:16:20.036614-05:00,Barbeque,Japanese,
"43.656296,-79.414663",Bangarang,222.2,43.65589,-79.41199,1.0,True,4.5,14,2022-12-05 06:16:20.036620-05:00,Canadian (New),,
"43.656296,-79.414663",Pompette,154.9,43.65503,-79.41394,3.0,True,4.5,10,2022-12-05 06:16:20.036625-05:00,Ramen,Noodles,
"43.656296,-79.414663",District 3 Viet Cafe,293.3,43.65609,-79.41099,3.0,True,4.5,12,2022-12-05 06:16:20.036630-05:00,Chinese,,
"43.656296,-79.414663",Sashimi Island,180.2,43.65478,-79.41503,2.0,True,3.0,75,2022-12-05 06:16:20.036635-05:00,Venezuelan,Breakfast & Brunch,
"43.656296,-79.414663",Sotto Voce Wine & Pasta Bar,151.5,43.65511,-79.41362,,True,3.5,23,2022-12-05 06:16:20.036640-05:00,Indian,,
"43.656296,-79.414663",Tav's Gnocchi Pizza Bar,163.5,43.65512,-79.41343,3.0,True,4.5,11,2022-12-05 06:16:20.036645-05:00,Coffee Roasteries,,
"43.656296,-79.414663",Mulino,167.3,43.65482,-79.41497,3.0,True,4.0,14,2022-12-05 06:16:20.036650-05:00,Ramen,,
"43.656296,-79.414663",Sushi Bon,266.3,43.65502,-79.41743,2.0,True,3.0,52,2022-12-05 06:16:20.036655-05:00,Parks,,
"43.656296,-79.414663",Ted's Collision,191.0,43.65515,-79.41289,1.0,True,3.5,26,2022-12-05 06:16:20.036660-05:00,Japanese,Sushi Bars,
"43.656296,-79.414663",Brick 'N' Cheese,213.7,43.65529,-79.41683,3.0,True,5.0,6,2022-12-05 06:16:20.036665-05:00,Seafood,Seafood Markets,
"43.656296,-79.414663",Bella Vista Trattoria & Wine Bar,191.2,43.6551859,-79.4164775,2.0,True,3.5,28,2022-12-05 06:16:20.036671-05:00,Coffee Roasteries,,
"43.656296,-79.414663",iL Padrino,171.1,43.65507,-79.41309,3.0,True,5.0,5,2022-12-05 06:16:20.036676-05:00,Mexican,,
"43.656296,-79.414663",Nile River,123.6,43.6552619,-79.4141,3.0,True,4.5,5,2022-12-05 06:16:20.036680-05:00,Japanese,Pubs,
"43.656296,-79.414663",Agenda Coffee,130.6,43.65532,-79.41493,3.0,True,4.0,7,2022-12-05 06:16:20.036686-05:00,Botanical Gardens,Parks,
"43.656296,-79.414663",La Cantina Del Pueblo,245.5,43.6549768992403,-79.4171094259697,3.0,True,4.5,7,2022-12-05 06:16:20.036691-05:00,Japanese,Sushi Bars,
"43.656296,-79.414663",The Dog and Tiger Kitchen and Bar,270.1,43.65549,-79.41142,2.0,True,4.5,8,2022-12-05 06:16:20.036695-05:00,Japanese,Pubs,
"43.656296,-79.414663",Churrasqueira Do Sardinha,309.9,43.65506,-79.41808,1.0,True,3.5,19,2022-12-05 06:16:20.036700-05:00,Japanese,Sushi Bars,
"43.649722,-79.416944",Pizzeria Libretto,285.0,43.64898,-79.42021,2.0,True,4.0,565,2022-12-05 06:16:20.557989-05:00,Burgers,,
"43.649722,-79.416944",Bellwoods Brewery,397.2,43.64713,-79.42015,2.0,True,4.0,348,2022-12-05 06:16:20.558016-05:00,Chicken Shop,,
"43.649722,-79.416944",La Banane,279.6,43.64904,-79.4203,4.0,True,4.5,148,2022-12-05 06:16:20.558022-05:00,Burgers,,
"43.649722,-79.416944",The Tampered Press,55.3,43.6500813327305,-79.4174194335938,1.0,True,4.0,77,2022-12-05 06:16:20.558027-05:00,Canadian (New),,
"43.649722,-79.416944",Cocktail Bar,314.4,43.65074,-79.41316,,True,4.5,112,2022-12-05 06:16:20.558033-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.649722,-79.416944",Foxley Bistro and Bar,289.5,43.64865,-79.42024,,True,4.0,135,2022-12-05 06:16:20.558038-05:00,Ramen,Noodles,
"43.649722,-79.416944",Bobbie Sue's Mac & Cheese,349.4,43.6478899,-79.42041,1.0,True,4.0,146,2022-12-05 06:16:20.558043-05:00,Chinese,Noodles,
"43.649722,-79.416944",The Lakeview,282.5,43.64958,-79.42034,2.0,True,3.5,426,2022-12-05 06:16:20.558048-05:00,Bakeries,Korean,
"43.649722,-79.416944",Rhum Corner,332.6,43.6508775,-79.4131316,2.0,True,4.0,124,2022-12-05 06:16:20.558053-05:00,Sandwiches,,
"43.649722,-79.416944",Communist's Daughter,336.8,43.6492099,-79.42103,1.0,True,4.0,105,2022-12-05 06:16:20.558058-05:00,Seafood,,
"43.649722,-79.416944",Reposado Bar & Lounge,373.9,43.6472993,-79.4201635,2.0,True,4.0,147,2022-12-05 06:16:20.558063-05:00,Tapas/Small Plates,Pizza,Desserts
"43.649722,-79.416944",Venezia Bakery,409.5,43.6467514,-79.4199524,1.0,True,4.0,94,2022-12-05 06:16:20.558068-05:00,Breakfast & Brunch,Mexican,
"43.649722,-79.416944",The Dakota Tavern,298.4,43.64976,-79.42059,2.0,True,4.0,76,2022-12-05 06:16:20.558073-05:00,Museums,,
"43.649722,-79.416944",Pho Rua Vang Golden Turtle,390.4,43.646823,-79.4196807,2.0,True,3.0,331,2022-12-05 06:16:20.558079-05:00,Dog Parks,Swimming Pools,
"43.649722,-79.416944",Salt Wine Bar,297.4,43.6490099,-79.42033,,True,3.5,104,2022-12-05 06:16:20.558084-05:00,Ramen,Noodles,
"43.649722,-79.416944",Indian Grill,424.9,43.6465679,-79.4199261780083,2.0,True,4.0,85,2022-12-05 06:16:20.558088-05:00,Vietnamese,,
"43.649722,-79.416944",Lambo's Deli & Grocery,347.5,43.65078,-79.41295,3.0,True,4.5,36,2022-12-05 06:16:20.558093-05:00,Cafes,,
"43.649722,-79.416944",Bar Vendetta,326.8,43.65098,-79.41324,3.0,True,4.5,23,2022-12-05 06:16:20.558098-05:00,Ice Cream & Frozen Yogurt,,
"43.649722,-79.416944",The Painted Lady,329.7,43.64907,-79.42091,2.0,True,4.0,64,2022-12-05 06:16:20.558103-05:00,Mexican,,
"43.649722,-79.416944",Super Point,335.2,43.64841,-79.42061,2.0,True,3.5,108,2022-12-05 06:16:20.558108-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.649722,-79.416944",Northern Belle,368.0,43.65081,-79.41258,2.0,True,4.0,37,2022-12-05 06:16:20.558113-05:00,Caterers,Bakeries,Desserts
"43.649722,-79.416944",I Deal Coffee,344.1,43.6478601749969,-79.420360496978,1.0,True,3.5,62,2022-12-05 06:16:20.558118-05:00,Pizza,,
"43.649722,-79.416944",The Shozan Room,342.6,43.64791,-79.4205,3.0,True,4.5,22,2022-12-05 06:16:20.558123-05:00,Pizza,Salad,Fast Food
"43.649722,-79.416944",Opera Bob's Public House,247.0,43.6496161308503,-79.4200101691926,2.0,True,4.0,27,2022-12-05 06:16:20.558128-05:00,Pizza,Salad,Fast Food
"43.649722,-79.416944",Favorites,366.1,43.6473606954857,-79.4201145725201,3.0,True,4.0,33,2022-12-05 06:16:20.558133-05:00,Cafes,,
"43.649722,-79.416944",Manita,323.5,43.64889,-79.42087,3.0,True,4.5,12,2022-12-05 06:16:20.558138-05:00,Sushi Bars,,
"43.649722,-79.416944",Academy of Lions,155.8,43.64941,-79.41879,4.0,True,4.0,15,2022-12-05 06:16:20.558143-05:00,Golf,,
"43.649722,-79.416944",Delysees,354.7,43.6471969,-79.4196377,3.0,True,4.5,13,2022-12-05 06:16:20.558149-05:00,Filipino,,
"43.649722,-79.416944",Pilot Coffee Roasters,394.3,43.6467035,-79.4195576,3.0,True,4.0,24,2022-12-05 06:16:20.558154-05:00,Venezuelan,Breakfast & Brunch,
"43.649722,-79.416944",Season Six,322.8,43.64852948725232,-79.42060237123773,3.0,True,5.0,8,2022-12-05 06:16:20.558159-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.649722,-79.416944",Tocino Boys,327.1,43.6492443729602,-79.4209552556276,1.0,True,4.5,9,2022-12-05 06:16:20.558164-05:00,Comfort Food,Bars,Canadian (New)
"43.649722,-79.416944",135 Ossington,352.2,43.64725,-79.41959,3.0,True,5.0,8,2022-12-05 06:16:20.558169-05:00,Barbeque,Japanese,
"43.649722,-79.416944",Paris Paris,380.8,43.64745,-79.42028,3.0,True,3.5,20,2022-12-05 06:16:20.558173-05:00,Barbeque,Japanese,
"43.649722,-79.416944",The Haifa Room,325.1,43.64921,-79.42093,3.0,True,3.5,15,2022-12-05 06:16:20.558178-05:00,Canadian (New),,
"43.649722,-79.416944",Peace Treats,354.7,43.64718,-79.41961,2.0,True,3.5,20,2022-12-05 06:16:20.558183-05:00,Ramen,Noodles,
"43.649722,-79.416944",Queen West Art Crawl,53.1,43.64979,-79.41768,3.0,True,5.0,2,2022-12-05 06:16:20.558189-05:00,Chinese,,
"43.649722,-79.416944",Found Coffee,292.2,43.64707,-79.41685,3.0,True,4.5,6,2022-12-05 06:16:20.558194-05:00,Venezuelan,Breakfast & Brunch,
"43.649722,-79.416944",Papi Chulo's Mexicana,392.8,43.6467773358608,-79.4196403026581,3.0,True,2.5,35,2022-12-05 06:16:20.558199-05:00,Indian,,
"43.649722,-79.416944",Roywoods Ossington,332.9,43.64866,-79.42075,3.0,True,3.5,12,2022-12-05 06:16:20.558204-05:00,Coffee Roasteries,,
"43.649722,-79.416944",Dumpling Dumpling,263.8,43.64971,-79.42023,3.0,True,5.0,3,2022-12-05 06:16:20.558210-05:00,Ramen,,
"43.649722,-79.416944",San Coffee Room,352.2,43.64725,-79.41959,3.0,True,5.0,3,2022-12-05 06:16:20.558216-05:00,Parks,,
"43.649722,-79.416944",Monkey Sushi,331.4,43.648368,-79.4206192,3.0,True,3.0,15,2022-12-05 06:16:20.558221-05:00,Japanese,Sushi Bars,
"43.649722,-79.416944",Gordy Smiles,325.1,43.64921,-79.42093,3.0,True,4.5,4,2022-12-05 06:16:20.558226-05:00,Seafood,Seafood Markets,
"43.649722,-79.416944",Man of Kent,310.6,43.648930496032,-79.4206460699514,1.0,True,4.0,5,2022-12-05 06:16:20.558231-05:00,Coffee Roasteries,,
"43.649722,-79.416944",Mild Afro Lounge,263.8,43.64971,-79.42023,3.0,True,5.0,2,2022-12-05 06:16:20.558236-05:00,Mexican,,
"43.649722,-79.416944",Tipsy Tamper,335.1,43.64871,-79.4208,3.0,True,5.0,2,2022-12-05 06:16:20.558241-05:00,Japanese,Pubs,
"43.649722,-79.416944",Season Six,334.4,43.64903,-79.4209,3.0,True,4.5,4,2022-12-05 06:16:20.558246-05:00,Botanical Gardens,Parks,
"43.649722,-79.416944",Youngplace Coffee Pub,312.4,43.6469,-79.41755,2.0,True,3.0,6,2022-12-05 06:16:20.558251-05:00,Japanese,Sushi Bars,
"43.649722,-79.416944",Sam James Coffee Bar,349.4,43.647389,-79.4198539,3.0,True,4.0,2,2022-12-05 06:16:20.558256-05:00,Japanese,Pubs,
"43.649722,-79.416944",Avoca,364.4,43.64755,-79.42033,3.0,True,4.5,2,2022-12-05 06:16:20.558261-05:00,Japanese,Sushi Bars,
"43.651281,-79.411717",Sisters & Co,36.5,43.65097,-79.41172,2.0,True,4.5,103,2022-12-05 06:16:21.121787-05:00,Burgers,,
"43.651281,-79.411717",California Sandwiches,150.4,43.65253,-79.41239,1.0,True,4.0,159,2022-12-05 06:16:21.121801-05:00,Chicken Shop,,
"43.651281,-79.411717",Cocktail Bar,141.2,43.65074,-79.41316,,True,4.5,112,2022-12-05 06:16:21.121806-05:00,Burgers,,
"43.651281,-79.411717",Rhum Corner,122.3,43.6508775,-79.4131316,2.0,True,4.0,124,2022-12-05 06:16:21.121810-05:00,Canadian (New),,
"43.651281,-79.411717",Saving Grace,67.5,43.65091653461574,-79.41238799597676,2.0,True,3.5,241,2022-12-05 06:16:21.121813-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.651281,-79.411717",La Palma,127.4,43.6512699,-79.41009,,True,3.5,181,2022-12-05 06:16:21.121818-05:00,Ramen,Noodles,
"43.651281,-79.411717",Patois Toronto,293.7,43.65202,-79.40816,2.0,True,3.5,331,2022-12-05 06:16:21.121822-05:00,Chinese,Noodles,
"43.651281,-79.411717",Ella's Uncle,72.6,43.65108193094949,-79.41257671972005,1.0,True,4.0,62,2022-12-05 06:16:21.121826-05:00,Bakeries,Korean,
"43.651281,-79.411717",Bitondo's Pizzeria,341.4,43.65412643533047,-79.4133093621316,1.0,True,4.0,158,2022-12-05 06:16:21.121830-05:00,Sandwiches,,
"43.651281,-79.411717",Lambo's Deli & Grocery,108.5,43.65078,-79.41295,3.0,True,4.5,36,2022-12-05 06:16:21.121834-05:00,Seafood,,
"43.651281,-79.411717",Archive,75.4,43.65084,-79.41243,2.0,True,4.0,39,2022-12-05 06:16:21.121838-05:00,Tapas/Small Plates,Pizza,Desserts
"43.651281,-79.411717",Old School,279.1,43.6519218754076,-79.4083632901311,2.0,True,3.0,346,2022-12-05 06:16:21.121842-05:00,Breakfast & Brunch,Mexican,
"43.651281,-79.411717",Stelvio,327.8,43.65168,-79.40769,2.0,True,4.0,124,2022-12-05 06:16:21.121845-05:00,Museums,,
"43.651281,-79.411717",Northern Belle,90.4,43.65081,-79.41258,2.0,True,4.0,37,2022-12-05 06:16:21.121849-05:00,Dog Parks,Swimming Pools,
"43.651281,-79.411717",Bar Vendetta,129.8,43.65098,-79.41324,3.0,True,4.5,23,2022-12-05 06:16:21.121852-05:00,Ramen,Noodles,
"43.651281,-79.411717",The Heartbreak Chef,225.0,43.6515561,-79.408941,3.0,True,4.5,45,2022-12-05 06:16:21.121855-05:00,Vietnamese,,
"43.651281,-79.411717",The Fourth Man In The Fire,182.7,43.65176,-79.40951,3.0,True,4.0,36,2022-12-05 06:16:21.121859-05:00,Cafes,,
"43.651281,-79.411717",Lucky Shrike,117.5,43.65171,-79.41034,2.0,True,4.5,15,2022-12-05 06:16:21.121862-05:00,Ice Cream & Frozen Yogurt,,
"43.651281,-79.411717",Oxtail Pho & Banh Mi,228.9,43.6518894,-79.4089993,2.0,True,3.5,60,2022-12-05 06:16:21.121866-05:00,Mexican,,
"43.651281,-79.411717",Real Empanada,220.6,43.65154,-79.40895,3.0,True,4.5,18,2022-12-05 06:16:21.121869-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.651281,-79.411717",Queen Margherita Pizza,354.4,43.6521031,-79.4074608,2.0,True,3.5,76,2022-12-05 06:16:21.121872-05:00,Caterers,Bakeries,Desserts
"43.651281,-79.411717",The Monarch Tavern,342.7,43.65402,-79.41363,2.0,True,4.0,42,2022-12-05 06:16:21.121875-05:00,Pizza,,
"43.651281,-79.411717",San Francesco Foods - Clinton,337.8,43.65397,-79.41362,1.0,True,4.0,49,2022-12-05 06:16:21.121879-05:00,Pizza,Salad,Fast Food
"43.651281,-79.411717",Almond Butterfly Dundas Bistro,299.8,43.65213,-79.40816,3.0,True,4.0,36,2022-12-05 06:16:21.121882-05:00,Pizza,Salad,Fast Food
"43.651281,-79.411717",Fonda Balam,248.0,43.6519299,-79.40876759999999,3.0,True,4.0,11,2022-12-05 06:16:21.121886-05:00,Cafes,,
"43.651281,-79.411717",Bar Mignonette,293.7,43.65202,-79.40816,3.0,True,4.5,7,2022-12-05 06:16:21.121889-05:00,Sushi Bars,,
"43.651281,-79.411717",Ting’s Tea,40.9,43.6513824462891,-79.4112396240234,3.0,True,4.5,2,2022-12-05 06:16:21.121892-05:00,Golf,,
"43.651281,-79.411717",Hard Luck Bar,356.1,43.6521339,-79.4075546,,True,2.5,17,2022-12-05 06:16:21.121896-05:00,Filipino,,
"43.651281,-79.411717",7-Eleven,58.9,43.6510231,-79.4110772,1.0,True,3.0,4,2022-12-05 06:16:21.121899-05:00,Venezuelan,Breakfast & Brunch,
"43.651281,-79.411717",Hamers Coffee,47.5,43.6514192,-79.4111689,3.0,True,5.0,1,2022-12-05 06:16:21.121903-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.651281,-79.411717",The Bullger Burger & Steak,87.4,43.65124335318977,-79.41063143312931,3.0,True,4.0,2,2022-12-05 06:16:21.121906-05:00,Comfort Food,Bars,Canadian (New)
"43.651281,-79.411717",The Cottage,28.8,43.65138,-79.41134,3.0,True,4.0,1,2022-12-05 06:16:21.121908-05:00,Barbeque,Japanese,
"43.651281,-79.411717",Now Acor,141.6,43.65096,-79.41333,3.0,True,4.0,1,2022-12-05 06:16:21.121911-05:00,Barbeque,Japanese,
"43.651281,-79.411717",Bunz Urban Cuisine,342.1,43.65402,-79.41363,3.0,True,5.0,1,2022-12-05 06:16:21.121914-05:00,Canadian (New),,
