lat-long,name,distance,latitude,longitude,address,price,is_closed,rating,rating_count,my_timestamp,cat1_alias,cat1_title,cat2_alias,cat2_title,cat3_alias,cat3_title
"43.636731,-79.444966",Shangrila Tibetan & Asian Cuisine,433.34831850771775,43.6397400555351,-79.4415438622399,"['1600 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada']",$$,False,4.0,96,2022-12-05 04:15:18.731505,newcanadian,Canadian (New),,,,
"43.636731,-79.444966",Local Kitchen & Winebar,251.2738221309833,43.6389877,-79.4451285,"['1710 Queen Street W', 'Toronto, ON M6N', 'Canada']",$$$,False,3.5,82,2022-12-05 04:15:18.731510,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.636731,-79.444966",Burrito Boyz,264.1070276425109,43.6389198,-79.4459305,"['1736 Queen Street W', 'Toronto, ON M6R 1B3', 'Canada']",$,False,4.0,36,2022-12-05 04:15:18.731515,ramen,Ramen,noodles,Noodles,,
"43.636731,-79.444966",CiCi's Pizza,400.86763554442433,43.63968,-79.44208,"['1618 Queen St W', 'Toronto, ON M6R 1A8', 'Canada']",$,False,4.0,43,2022-12-05 04:15:18.731520,chinese,Chinese,noodles,Noodles,,
"43.636731,-79.444966",Amicos Pizza Ristorante,332.0746191198187,43.639388,-79.443082,"['1648 Queen Street W', 'Toronto, ON M6R 1B2', 'Canada']",$$,False,3.5,55,2022-12-05 04:15:18.731525,bakeries,Bakeries,korean,Korean,,
"43.636731,-79.444966",Tdotjerk,356.0480101606557,43.6396299,-79.44678,"['26 Roncesvalles Avenue', 'Toronto, ON M6R 2K3', 'Canada']",$,False,4.0,25,2022-12-05 04:15:18.731530,sandwiches,Sandwiches,,,,
"43.636731,-79.444966",Clandestino wine bar,444.96205587067067,43.6397432129,-79.4413259625,"['1592 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada']",,False,4.5,19,2022-12-05 04:15:18.731536,seafood,Seafood,,,,
"43.636731,-79.444966",Gyro Bar!,228.15929245085678,43.6386876503145,-79.4458197453875,"['1647 Queen St W', 'Toronto, ON M6R 1A9', 'Canada']",,False,4.0,18,2022-12-05 04:15:18.731541,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.636731,-79.444966",Food & Liquor,412.93498983302976,43.6396914930533,-79.4418681207147,"['1610 Queen Street W', 'Toronto, ON M6R 1A8', 'Canada']",$$,False,4.0,20,2022-12-05 04:15:18.731546,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.636731,-79.444966",Gus Tacos,357.2292269962995,43.63946271337762,-79.44262970972214,"['1533 Queen St W', 'Toronto, ON M6R 1A7', 'Canada']",,False,4.5,8,2022-12-05 04:15:18.731551,museums,Museums,,,,
"43.636731,-79.444966",Paddler,264.00435440291767,43.63909,-79.44515,"['1710 Queen Street W', 'Toronto, ON M6R 1B3', 'Canada']",,False,4.5,6,2022-12-05 04:15:18.731557,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.636731,-79.444966",South Indian Dosa Mahal,292.2677020185302,43.639222,-79.446125,"['9 Roncesvalles Avenue', 'Toronto, ON M6R 2K2', 'Canada']",,False,4.0,11,2022-12-05 04:15:18.731561,ramen,Ramen,noodles,Noodles,,
"43.636731,-79.444966",Sake Sushi,338.83790108715596,43.63951,-79.44674,"['20 Roncesvalles Avenue', 'Toronto, ON M6R 2K3', 'Canada']",,False,5.0,6,2022-12-05 04:15:18.731566,vietnamese,Vietnamese,,,,
"43.636731,-79.444966",Today Tonight Bar,264.53333440816607,43.63922,-79.44503,"['1704 Queen Street W', 'Toronto, ON M6R 1B3', 'Canada']",,False,5.0,3,2022-12-05 04:15:18.731571,cafes,Cafes,,,,
"43.636731,-79.444966",Greenfield Market,270.41311744106747,43.6389957,-79.4461904,"['7 Roncesvalles Ave', 'Toronto, ON M6R 2K3', 'Canada']",$$,False,4.0,6,2022-12-05 04:15:18.731576,icecream,Ice Cream & Frozen Yogurt,,,,
"43.636731,-79.444966",The Grand Trunk,252.43972272241942,43.638983268735,-79.4453600049019,"['1718 Queen Street W', 'Toronto, ON M6R 1B3', 'Canada']",,False,4.5,3,2022-12-05 04:15:18.731581,mexican,Mexican,,,,
"43.636731,-79.444966",Daiquiri Drive,333.64579311508095,43.6392616,-79.44273824531332,"['1535 Queen Street W', 'Toronto, ON M6R 1A7', 'Canada']",,False,4.5,2,2022-12-05 04:15:18.731585,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
"43.636731,-79.444966",Atlantis Coffee Co,245.4480464493444,43.63888,-79.4440826,"['1605 Queen Street W', 'Suite 2', 'Toronto, ON M6R 1A9', 'Canada']",,False,3.5,2,2022-12-05 04:15:18.731590,catering,Caterers,bakeries,Bakeries,desserts,Desserts
"43.636731,-79.444966",McDonald's,264.29781563296996,43.63885,-79.44656,"['10 The Queensway', 'Toronto, ON M6R 1B4', 'Canada']",$,False,1.5,14,2022-12-05 04:15:18.731595,pizza,Pizza,,,,
"43.636731,-79.444966",Bowen Arrow,317.5400053302566,43.63941,-79.44354,"['1660 Queen Street W', 'Toronto, ON M6R 1B2', 'Canada']",,False,5.0,1,2022-12-05 04:15:18.731600,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.636731,-79.444966",Tdot Jerk,356.0480101606557,43.63963,-79.44678,"['26 Roncesvalles Avenue', 'Toronto, ON M6R 2K3', 'Canada']",,False,5.0,1,2022-12-05 04:15:18.731604,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.636731,-79.444966",Bobacha,431.222219149494,43.63972813526671,-79.44156543045759,"['1600 Queen St W', 'Toronto, ON M6R 1A8', 'Canada']",,False,5.0,1,2022-12-05 04:15:18.731609,cafes,Cafes,,,,
"43.636731,-79.444966",The Queen’s End Cafe & Emporium,311.32683256051814,43.6393764,-79.4436989,"['1664 Queen Street W', 'Toronto, ON M6R 1B2', 'Canada']",,False,4.0,1,2022-12-05 04:15:18.731614,sushi,Sushi Bars,,,,
"43.636731,-79.444966",Mama Rosa on Roncesvalles,276.03726906094886,43.63912,-79.44593,"['5 Roncesvalles Avenue', 'Toronto, ON M6R 2K2', 'Canada']",,False,3.5,3,2022-12-05 04:15:18.731619,golf,Golf,,,,
"43.636731,-79.444966",Budapest Park,350.671323847616,43.6368851,-79.4470546,"['1575 Lake Shore Boulevard W', 'Toronto, ON M6K 3C1', 'Canada']",,False,4.0,1,2022-12-05 04:15:18.731624,filipino,Filipino,,,,
"43.636731,-79.444966",Ice Queen Restaurant,380.07062176683354,43.6398,-79.44685,"['28 Av Roncesvalles', 'Toronto, ON M6R 2K3', 'Canada']",$,False,1.5,7,2022-12-05 04:15:18.731629,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.636731,-79.444966",Grafton Avenue Park,312.9909917176353,43.63949,-79.44602,"['23 Roncesvalles Ave', 'Toronto, ON M6R 3B2', 'Canada']",,False,2.0,1,2022-12-05 04:15:18.731634,mideastern,Middle Eastern,diners,Diners,breakfast_brunch,Breakfast & Brunch
"43.6534268,-79.4512787",La Cubana,285.1171261359021,43.65087,-79.45106,"['392 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada']",$$,False,3.5,229,2022-12-05 04:15:19.322785,burgers,Burgers,,,,
"43.6534268,-79.4512787",Outpost Coffee Roasters,372.57229847940954,43.6561076767417,-79.4540566425629,"['1578 Bloor Street W', 'Toronto, ON M6P 1A4', 'Canada']",$$,False,4.5,79,2022-12-05 04:15:19.322806,chickenshop,Chicken Shop,,,,
"43.6534268,-79.4512787",Brewhaha At Bandit Brewery,172.56157335909833,43.6525,-79.44957,"['2125 Dundas St W', 'Toronto, ON M6R 1X1', 'Canada']",,False,5.0,15,2022-12-05 04:15:19.322811,burgers,Burgers,,,,
"43.6534268,-79.4512787",Ali Baba's Middle Eastern Cuisine,36.28947903792434,43.65384,-79.45115,"['2202 Dundas Street W', 'Toronto, ON M6R 1X3', 'Canada']",$,False,3.5,46,2022-12-05 04:15:19.322817,newcanadian,Canadian (New),,,,
"43.6534268,-79.4512787",The Commoner,311.6634006352784,43.65191,-79.44797,"['2067 Dundas Street W', 'Toronto, ON M6R', 'Canada']",,False,4.0,59,2022-12-05 04:15:19.322822,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.6534268,-79.4512787",Musoshin Ramen,69.31553526605244,43.6533636,-79.4521349,"['9 Boustead Ave', 'Toronto, ON M6R 1Y7', 'Canada']",$$,False,4.0,27,2022-12-05 04:15:19.322827,ramen,Ramen,noodles,Noodles,,
"43.6534268,-79.4512787",Cafe Pho Nho,328.5815125446835,43.65219,-79.44751,"['2060 Dundas Street W', 'Toronto, ON M6R 1W9', 'Canada']",$,False,3.5,76,2022-12-05 04:15:19.322832,chinese,Chinese,noodles,Noodles,,
"43.6534268,-79.4512787",King Slice,406.94020622384784,43.65608,-79.45499,"['1598 Bloor St W', 'Toronto, ON M6P 1A7', 'Canada']",$,False,3.5,110,2022-12-05 04:15:19.322837,bakeries,Bakeries,korean,Korean,,
"43.6534268,-79.4512787",The Local,267.3387784923692,43.6510309,-79.4510022,"['396 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada']",$$,False,3.5,65,2022-12-05 04:15:19.322842,sandwiches,Sandwiches,,,,
"43.6534268,-79.4512787",Cafe Tibet Bar & Grill,290.55421686585976,43.65082,-79.45104,"['390 Roncesvalles Avenue', 'Toronto, ON M6R 2M9', 'Canada']",,False,4.5,21,2022-12-05 04:15:19.322847,seafood,Seafood,,,,
"43.6534268,-79.4512787",Gold Standard,349.02281497962696,43.65056,-79.45043,"['385 Roncesvalles Avenue', 'Toronto, ON M6R 2N1', 'Canada']",$$,False,4.5,24,2022-12-05 04:15:19.322852,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.6534268,-79.4512787",AM Coffee Studio,97.88002172771654,43.65408,-79.45217,"['2233 Dundas St W', 'Toronto, ON M6R 1X6', 'Canada']",,False,5.0,6,2022-12-05 04:15:19.322857,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.6534268,-79.4512787",China Island,369.59398745866804,43.65623,-79.4539,"['1572 Bloor St W', 'Toronto, ON M6P 1A4', 'Canada']",$,False,4.0,48,2022-12-05 04:15:19.322862,museums,Museums,,,,
"43.6534268,-79.4512787",Juniors Pizza,125.99621491579717,43.654347,-79.4522113,"['2243 Dundas Street W', 'Toronto, ON M6R 1X6', 'Canada']",,False,4.0,16,2022-12-05 04:15:19.322866,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.6534268,-79.4512787",Starbucks,16.10014617470092,43.65348,-79.45141,"['2201 Dundas St W', 'Toronto, ON M6R 1X5', 'Canada']",$$,False,3.5,14,2022-12-05 04:15:19.322871,ramen,Ramen,noodles,Noodles,,
"43.6534268,-79.4512787",Reunion Coffee Roasters,349.78741198493765,43.65056,-79.45043,"['385 Roncesvalles Avenue', 'Toronto, ON M6R 2N1', 'Canada']",$$,False,3.5,45,2022-12-05 04:15:19.322876,vietnamese,Vietnamese,,,,
"43.6534268,-79.4512787",Coffee and All That Jazz,212.46217805638625,43.65152,-79.45155,"['72 Howard Park Avenue', 'Toronto, ON M6R 1V6', 'Canada']",$,False,3.5,24,2022-12-05 04:15:19.322881,cafes,Cafes,,,,
"43.6534268,-79.4512787",Village Meat Products & Deli,242.22997597156885,43.65129,-79.45069,"['415 Roncesvalles Ave', 'Toronto, ON M6R 2N1', 'Canada']",$$,False,5.0,8,2022-12-05 04:15:19.322886,icecream,Ice Cream & Frozen Yogurt,,,,
"43.6534268,-79.4512787",Sunrise Grill & Crepe,236.0424411538125,43.65134,-79.45072,"['417 Roncesvalles Avenue', 'Toronto, ON M6R 2N1', 'Canada']",$$,False,2.5,69,2022-12-05 04:15:19.322891,mexican,Mexican,,,,
"43.6534268,-79.4512787",Ding-A-Wing,297.2052987475528,43.65084,-79.45053,"['397 Roncesvalles Ave', 'Toronto, ON M6R 2N1', 'Canada']",,False,4.5,9,2022-12-05 04:15:19.322896,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
"43.6534268,-79.4512787",Bawara,376.76460284548455,43.65632,-79.45387,"['1570 Bloor St W', 'Toronto, ON M5G 1S4', 'Canada']",,False,4.5,9,2022-12-05 04:15:19.322902,catering,Caterers,bakeries,Bakeries,desserts,Desserts
"43.6534268,-79.4512787",Loons Restaurant & Pub,188.63712341171092,43.6517304,-79.4512596,"['416 Roncesvalles Avenue', 'Toronto, ON M6R 2N2', 'Canada']",$$,False,2.5,36,2022-12-05 04:15:19.322907,pizza,Pizza,,,,
"43.6534268,-79.4512787",EAT BKK Thai Kitchen Roncy,196.19295229128795,43.65165,-79.45136,"['414 Roncesvalles Avenue', 'Toronto, ON M6R 2N2', 'Canada']",,False,4.0,8,2022-12-05 04:15:19.322912,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.6534268,-79.4512787",Pita Boss Grill Toronto,385.3758573567514,43.656383,-79.453779,"['1566 Bloor Street W', 'Toronto, ON M6P 1A4', 'Canada']",,False,4.5,7,2022-12-05 04:15:19.322917,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.6534268,-79.4512787",Blue Bird Bar,293.95236582289897,43.65227,-79.44795,"['2072 Dundas Street W', 'Toronto, ON M6R 1W9', 'Canada']",,False,5.0,3,2022-12-05 04:15:19.322921,cafes,Cafes,,,,
"43.6534268,-79.4512787",Bar Lokys,352.7093819274788,43.6557699,-79.45411,"['1573 Bloor Street W', 'Toronto, ON M6P 1A6', 'Canada']",$,False,4.5,3,2022-12-05 04:15:19.322926,sushi,Sushi Bars,,,,
"43.6534268,-79.4512787",Machino Donuts,357.84785498480426,43.65633,-79.45338,"['1556 Bloor Street W', 'Toronto, ON M6P 1A4', 'Canada']",,False,5.0,2,2022-12-05 04:15:19.322931,golf,Golf,,,,
"43.6534268,-79.4512787",Pizzaiolo - The Pizza Maker's Pizza,348.36506296188975,43.65036781130956,-79.45034355948982,"['383 Roncesvalles Avenue', 'Toronto, ON M6R 2M8', 'Canada']",,False,2.5,10,2022-12-05 04:15:19.322936,filipino,Filipino,,,,
"43.6534268,-79.4512787",Toronto Style Bar,355.6602630541279,43.65643,-79.45309,"['1546 Bloor Street W', 'Toronto, ON M6P 1A4', 'Canada']",$$,False,2.5,6,2022-12-05 04:15:19.322941,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.6534268,-79.4512787",Shawarma Station,426.6636575015905,43.6558495,-79.4555893,"['1618A Bloor St W', 'Toronto, ON M6P 1A6', 'Canada']",,False,3.5,4,2022-12-05 04:15:19.322946,mideastern,Middle Eastern,diners,Diners,breakfast_brunch,Breakfast & Brunch
"43.6534268,-79.4512787",Sue's Thai and Fish & Chips,196.19159713718432,43.6516499,-79.4513599,"['414 Roncesvalles Avenue', 'Toronto, ON M6R 2J6', 'Canada']",,False,2.0,1,2022-12-05 04:15:19.322951,comfortfood,Comfort Food,bars,Bars,newcanadian,Canadian (New)
"43.6534268,-79.4512787",Pizza Nova,167.3379814385187,43.65487,-79.45184,"['2264 Dundas St W', 'Toronto, ON M6R 1X3', 'Canada']",,False,1.0,1,2022-12-05 04:15:19.322956,bbq,Barbeque,japanese,Japanese,,
"43.6534268,-79.4512787",Sienna's,277.40728714073674,43.6509803,-79.4506036,"['403 Roncesvalles Avenue', 'Toronto, ON M6R 2N1', 'Canada']",,False,1.0,1,2022-12-05 04:15:19.322961,bbq,Barbeque,japanese,Japanese,,
"43.7112153,-79.39894",Grazie Ristorante,208.87999999994364,43.70934,-79.39852,"['2373 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",$$,False,4.0,468,2022-12-05 04:15:20.076900,burgers,Burgers,,,,
"43.7112153,-79.39894",De Mello Coffee,73.45672383124217,43.71187,-79.3991999,"['2489 Yonge Street', 'Toronto, ON M4P 2H6', 'Canada']",$$,False,4.0,141,2022-12-05 04:15:20.076917,chickenshop,Chicken Shop,,,,
"43.7112153,-79.39894",Fuwa Fuwa Japanese Pancakes,41.75480430315986,43.71158,-79.39905,"['2471 Yonge Street', 'Toronto, ON M4P 2H6', 'Canada']",$$,False,4.0,159,2022-12-05 04:15:20.076923,burgers,Burgers,,,,
"43.7112153,-79.39894",Himalayan Coffee House,258.04495107301227,43.71336,-79.4,"['2552 Yonge Street', 'Toronto, ON M4P 2J2', 'Canada']",$,False,4.5,153,2022-12-05 04:15:20.076928,newcanadian,Canadian (New),,,,
"43.7112153,-79.39894",La Vecchia Ristorante,127.77951118673447,43.7103565,-79.3989339,"['2405A Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",$$,False,3.5,330,2022-12-05 04:15:20.076933,japanese,Japanese,sushi,Sushi Bars,tapasmallplates,Tapas/Small Plates
"43.7112153,-79.39894",Banh Mi Boys,229.96066137167418,43.7092,-79.39857,"['2365 Yonge Street', 'Toronto, ON M4P 3J6', 'Canada']",$,False,4.5,120,2022-12-05 04:15:20.076938,ramen,Ramen,noodles,Noodles,,
"43.7112153,-79.39894",Touhenboku Ramen Restaurant,37.55789158307756,43.7114087,-79.3993231,"['2459 Yonge Street', 'Toronto, ON M4P', 'Canada']",$$,False,3.5,129,2022-12-05 04:15:20.076943,chinese,Chinese,noodles,Noodles,,
"43.7112153,-79.39894",Cibo Wine Bar,65.31479705365143,43.71139,-79.39968,"['2472 Yonge Street', 'Toronto, ON M4P 2H5', 'Canada']",$$$,False,3.0,199,2022-12-05 04:15:20.076947,bakeries,Bakeries,korean,Korean,,
"43.7112153,-79.39894",Pai Northern Thai Kitchen,290.32056164059185,43.70864,-79.39828,"['2335 Yonge Street', 'Toronto, ON M4P 2E6', 'Canada']",,False,4.0,87,2022-12-05 04:15:20.076952,sandwiches,Sandwiches,,,,
"43.7112153,-79.39894",Good Bite Restaurant,30.40894630160396,43.71148,-79.39904,"['2463 Yonge Street', 'Toronto, ON M4P 2H6', 'Canada']",$,False,3.5,64,2022-12-05 04:15:20.076957,seafood,Seafood,,,,
"43.7112153,-79.39894",Sorn Thai Restaurant,253.71612244228717,43.71333,-79.4,"['2550 Yonge Street', 'Toronto, ON M4P 2J2', 'Canada']",$$,False,3.5,119,2022-12-05 04:15:20.076962,tapasmallplates,Tapas/Small Plates,pizza,Pizza,desserts,Desserts
"43.7112153,-79.39894",La Boheme,57.38715578212857,43.7117099,-79.3991099,"['2481 Yonge Street', 'Toronto, ON M4P 2H6', 'Canada']",$$,False,3.5,83,2022-12-05 04:15:20.076967,breakfast_brunch,Breakfast & Brunch,mexican,Mexican,,
"43.7112153,-79.39894",Byblos Uptown,203.23832127258376,43.71302,-79.39929,"['2537 Yonge St', 'Toronto, ON M4P 2H9', 'Canada']",,False,3.5,64,2022-12-05 04:15:20.076972,museums,Museums,,,,
"43.7112153,-79.39894",Sip Wine Bar,176.82485682300305,43.709659,-79.398488,"['2 Broadway Avenue', 'Toronto, ON M4P 1T4', 'Canada']",$$,False,3.5,106,2022-12-05 04:15:20.076977,dog_parks,Dog Parks,swimmingpools,Swimming Pools,,
"43.7112153,-79.39894",HK Sweets,204.2686197080474,43.7093725,-79.3987329,"['2375 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",,False,4.0,33,2022-12-05 04:15:20.076982,ramen,Ramen,noodles,Noodles,,
"43.7112153,-79.39894",Stock Bar,222.23901768865224,43.70925,-79.39937,"['2388 Yonge Street', 'Toronto, ON M4P 3J5', 'Canada']",$$$,False,3.0,97,2022-12-05 04:15:20.076987,vietnamese,Vietnamese,,,,
"43.7112153,-79.39894",Mars Uptown,231.42981956563838,43.70916,-79.39852,"['2363 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",$$,False,3.5,81,2022-12-05 04:15:20.076991,cafes,Cafes,,,,
"43.7112153,-79.39894",Chi Dim Sum,67.06837944854031,43.71063,-79.39881,"['2425 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,False,3.5,25,2022-12-05 04:15:20.076996,icecream,Ice Cream & Frozen Yogurt,,,,
"43.7112153,-79.39894",Star King Viet Thai Cuisine,301.6111086824559,43.7085029,-79.3989157,"['2350 Yonge Street', 'Toronto, ON M4P 2E6', 'Canada']",$$,False,3.5,86,2022-12-05 04:15:20.077001,mexican,Mexican,,,,
"43.7112153,-79.39894",The Right Wing Sport Pub,89.60650920494282,43.712,-79.3991,"['2497 Yonge Street', 'Toronto, ON M4P', 'Canada']",$$,False,3.0,62,2022-12-05 04:15:20.077005,gluten_free,Gluten-Free,bakeries,Bakeries,customcakes,Custom Cakes
"43.7112153,-79.39894",Uptown Brie,94.32722296034994,43.71164,-79.39983,"['11 Castelfield Avenue', 'Toronto, ON M4R 1G3', 'Canada']",,False,4.5,16,2022-12-05 04:15:20.077011,catering,Caterers,bakeries,Bakeries,desserts,Desserts
"43.7112153,-79.39894",Classico Louie's Pizzeria,229.47683555520376,43.71326,-79.39934,"['2547 Yonge street', 'Toronto, ON M4P 2H9', 'Canada']",$,False,3.5,55,2022-12-05 04:15:20.077016,pizza,Pizza,,,,
"43.7112153,-79.39894",Chipotle Mexican Grill,338.2595127479691,43.7081978770968,-79.3984056510816,"['2323 Yonge St', 'Unit 100', 'Toronto, ON M4P 2C9', 'Canada']",$$,False,3.5,100,2022-12-05 04:15:20.077020,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.7112153,-79.39894",The Rose & Crown,290.3205616419802,43.70864,-79.39828,"['2335 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",$$,False,3.5,63,2022-12-05 04:15:20.077025,pizza,Pizza,salad,Salad,hotdogs,Fast Food
"43.7112153,-79.39894",Sushi Rock,235.94864974132247,43.7091,-79.39851,"['2359 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",$$,False,2.5,116,2022-12-05 04:15:20.077030,cafes,Cafes,,,,
"43.7112153,-79.39894",Benny’s Barbecue,98.2423346327658,43.71191,-79.39974,"['2490 Yonge Street', 'Unit 106', 'Toronto, ON M4P 2E7', 'Canada']",,False,4.5,9,2022-12-05 04:15:20.077035,sushi,Sushi Bars,,,,
"43.7112153,-79.39894",Osmow's,39.049816980627405,43.7108743004111,-79.3990561545971,"['2439 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",$,False,3.0,27,2022-12-05 04:15:20.077040,golf,Golf,,,,
"43.7112153,-79.39894",Jollibee,159.7359263281512,43.709783599062135,-79.39877699386577,"['2383 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,False,4.5,7,2022-12-05 04:15:20.077045,filipino,Filipino,,,,
"43.7112153,-79.39894",BBQ Chicken,97.84916550387017,43.71028,-79.3988,"['2409 Yonge Street', 'Unit 103', 'Toronto, ON M4P 2E7', 'Canada']",,False,5.0,4,2022-12-05 04:15:20.077049,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.7112153,-79.39894",Sushi Shop,290.1948955617424,43.7136804,-79.4001255,"['2564 Yonge Street', 'Toronto, ON M4P 2J3', 'Canada']",$$,False,3.5,23,2022-12-05 04:15:20.077054,mideastern,Middle Eastern,diners,Diners,breakfast_brunch,Breakfast & Brunch
"43.7112153,-79.39894",Home Appliances Food,72.11182981055298,43.71069,-79.39946,"['2444 Yonge Street', 'Toronto, ON M4P 2H4', 'Canada']",,False,5.0,3,2022-12-05 04:15:20.077058,comfortfood,Comfort Food,bars,Bars,newcanadian,Canadian (New)
"43.7112153,-79.39894",Rollian,353.647491556424,43.71426,-79.40023,"['2584 Yonge St', 'Toronto, ON M4P 2J3', 'Canada']",,False,4.5,7,2022-12-05 04:15:20.077063,bbq,Barbeque,japanese,Japanese,,
"43.7112153,-79.39894",Shuyi Tealicious,235.94864974132247,43.7091148,-79.3985523,"['2359 Yonge St', 'Toronto, ON M4P 2C8', 'Canada']",,False,4.5,6,2022-12-05 04:15:20.077068,bbq,Barbeque,japanese,Japanese,,
"43.7112153,-79.39894",Chatime,293.5421211619169,43.70858,-79.39898,"['2354A Yonge St.', 'Ground Floor', 'Toronto, ON M4P 2E6', 'Canada']",,False,3.5,14,2022-12-05 04:15:20.077073,newcanadian,Canadian (New),,,,
"43.7112153,-79.39894",Toasta Tea Shoppe,169.5095188349907,43.71273,-79.39928,"['2523 Yonge Street', 'Toronto, ON M4P 2H9', 'Canada']",,False,4.5,5,2022-12-05 04:15:20.077077,ramen,Ramen,noodles,Noodles,,
"43.7112153,-79.39894",CoCo Fresh Tea & Juice,299.71605082026775,43.7085,-79.39903,"['2352 Yonge Street', 'Toronto, ON M4P 2E6', 'Canada']",,False,3.0,14,2022-12-05 04:15:20.077082,chinese,Chinese,,,,
"43.7112153,-79.39894",Ali Baba's Middle Easten Cuisine,242.22630588373573,43.7132999,-79.39942,"['2549 Yonge Street', 'Toronto, ON M4P 2H9', 'Canada']",,False,4.0,9,2022-12-05 04:15:20.077087,venezuelan,Venezuelan,breakfast_brunch,Breakfast & Brunch,,
"43.7112153,-79.39894",Village Juicery,97.9225023445975,43.71028,-79.3988,"['2409 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,False,3.5,5,2022-12-05 04:15:20.077092,indpak,Indian,,,,
"43.7112153,-79.39894",Indulge Desserts & Caroles Cheesecake Counter,55.209996409526106,43.7114468768038,-79.3995476170917,"['2470 Yonge Street', 'Toronto, ON M4P 2H5', 'Canada']",,False,4.5,2,2022-12-05 04:15:20.077097,coffeeroasteries,Coffee Roasteries,,,,
"43.7112153,-79.39894",The Fix Resto Bar & Patio,85.5049518273539,43.7105159361912,-79.3984977362679,"['2415 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,False,4.0,4,2022-12-05 04:15:20.077102,ramen,Ramen,,,,
"43.7112153,-79.39894",Starbucks,23.76492018574177,43.71109,-79.3987,"['2451 Yonge St', 'Toronto, ON M4P 2E7', 'Canada']",$$,False,2.5,8,2022-12-05 04:15:20.077106,parks,Parks,,,,
"43.7112153,-79.39894",Tim Hortons,196.18493169286805,43.70943,-79.3985299,"['2377 Yonge Street', 'Toronto, ON M4P 2C8', 'Canada']",$,False,3.0,8,2022-12-05 04:15:20.077111,japanese,Japanese,sushi,Sushi Bars,,
"43.7112153,-79.39894",Saporito Caffe,153.43505306339546,43.70984,-79.39875,"['2389 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,False,4.5,2,2022-12-05 04:15:20.077116,seafood,Seafood,seafoodmarkets,Seafood Markets,,
"43.7112153,-79.39894",Freshii,80.87681319057909,43.710488,-79.398951,"['2417 Yonge Street', 'Toronto, ON M4P 2E7', 'Canada']",,False,4.0,3,2022-12-05 04:15:20.077120,coffeeroasteries,Coffee Roasteries,,,,
"43.7112153,-79.39894",Arepatite,169.5095188349907,43.7127439,-79.3993186,"['2523 Yonge St', 'Toronto, ON M4P 2H9', 'Canada']",,False,3.5,3,2022-12-05 04:15:20.077125,mexican,Mexican,,,,
"43.7112153,-79.39894",Ono Poke Bar,301.4225015416647,43.7085045393579,-79.3989406898618,"['2352 Yonge St', 'Toronto, ON M4P 2E6', 'Canada']",,False,3.0,12,2022-12-05 04:15:20.077129,japanese,Japanese,pubs,Pubs,,
"43.7112153,-79.39894",Kiva's,115.98670849172495,43.7119799,-79.39971,"['2496 Yonge Street', 'Toronto, ON M4P 2H7', 'Canada']",,False,3.5,3,2022-12-05 04:15:20.077134,gardens,Botanical Gardens,parks,Parks,,
"43.7112153,-79.39894",Gino's Pizza & Wing Machine,159.3138571372759,43.7097839401288,-79.3988528475165,"['2387 Yonge Street', 'Toronto, ON M4P 2H4', 'Canada']",$,False,2.0,20,2022-12-05 04:15:20.077138,japanese,Japanese,sushi,Sushi Bars,,
