lat-long,name,distance,latitude,longitude,price,is_open,rating,rating_count,my_timestamp,cat1_title,cat2_title,cat3_title
"43.671278,-79.372127",Chelsea's,225.2,43.6711,-79.37488,3.0,True,2.5,2,2022-12-05 11:48:04.210670-05:00,Bakeries,Korean,
"43.671278,-79.372127",Tim Hortons,313.1,43.66993097718933,-79.3755460385485,3.0,True,1.5,7,2022-12-05 11:48:04.210675-05:00,Sandwiches,,
"43.671278,-79.372127",Gourmet Burger,239.9,43.6695279834117,-79.3703836019624,3.0,True,2.0,5,2022-12-05 11:48:04.210680-05:00,Seafood,,
"43.635023,-79.399505",Porter Airport Lounge,392.6,43.633035824469,-79.395472661971,2.0,True,4.0,54,2022-12-05 11:48:04.553738-05:00,Burgers,,
"43.635023,-79.399505",Iruka Sushi,313.7,43.6369364641686,-79.396640733727,2.0,True,3.5,69,2022-12-05 11:48:04.553769-05:00,Chicken Shop,,
"43.635023,-79.399505",Guirei Japanese Restaurant,247.0,43.6366084,-79.3973546,2.0,True,3.0,74,2022-12-05 11:48:04.553776-05:00,Burgers,,
"43.635023,-79.399505",Touti Gelati and Cafe,358.0,43.6371899,-79.39616,2.0,True,4.0,27,2022-12-05 11:48:04.553783-05:00,Canadian (New),,
"43.635023,-79.399505",Ireland Park,269.6,43.63558235067694,-79.39624596088602,3.0,True,4.5,5,2022-12-05 11:48:04.553790-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.635023,-79.399505",Subway,254.8,43.6372488245377,-79.400256870121,1.0,True,4.0,7,2022-12-05 11:48:04.553796-05:00,Ramen,Noodles,
"43.635023,-79.399505",Soft Dough,196.7,43.6367,-79.40004,3.0,True,5.0,1,2022-12-05 11:48:04.553802-05:00,Chinese,Noodles,
"43.635023,-79.399505",Tim Hortons,129.3,43.63611,-79.39958,3.0,True,3.5,2,2022-12-05 11:48:04.553808-05:00,Bakeries,Korean,
"43.635023,-79.399505",Monument to the War of 1812,195.5,43.636679,-79.40032099999999,3.0,True,4.0,1,2022-12-05 11:48:04.553814-05:00,Sandwiches,,
"43.635023,-79.399505",Tim Hortons,276.6,43.63753,-79.40115,1.0,True,2.0,5,2022-12-05 11:48:04.553821-05:00,Seafood,,
"43.635023,-79.399505",WingsUp,305.0,43.63767299754944,-79.40048159999999,3.0,True,2.0,1,2022-12-05 11:48:04.553827-05:00,Tapas/Small Plates,Pizza,Desserts
"43.66834,-79.38235",Piedmont Coffee Bar,42.3,43.6684349895074,-79.3828598409891,2.0,True,4.5,72,2022-12-05 11:48:04.974942-05:00,Burgers,,
"43.66834,-79.38235",O.Noir,93.0,43.66905,-79.3826799,,True,3.5,375,2022-12-05 11:48:04.974969-05:00,Chicken Shop,,
"43.66834,-79.38235",Riddle Room,344.2,43.6657555,-79.3847049,1.0,True,4.5,185,2022-12-05 11:48:04.974976-05:00,Burgers,,
"43.66834,-79.38235",Storm Crow Manor,185.8,43.6667489584503,-79.3816431239247,2.0,True,4.0,132,2022-12-05 11:48:04.974982-05:00,Canadian (New),,
"43.66834,-79.38235",Nani's Gelato,277.4,43.66883,-79.38577,2.0,True,4.5,67,2022-12-05 11:48:04.974988-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.66834,-79.38235",The Alley,392.8,43.66578,-79.38554,2.0,True,4.5,199,2022-12-05 11:48:04.974994-05:00,Ramen,Noodles,
"43.66834,-79.38235",Tokyo Kitchen,237.5,43.6690940080509,-79.3851124367706,2.0,True,4.0,161,2022-12-05 11:48:04.974999-05:00,Chinese,Noodles,
"43.66834,-79.38235",Fabarnak Community Cafe and Catering,244.9,43.66655,-79.3809,2.0,True,4.0,126,2022-12-05 11:48:04.975006-05:00,Bakeries,Korean,
"43.66834,-79.38235",Smith,170.9,43.6669924,-79.3813287,2.0,True,3.5,248,2022-12-05 11:48:04.975011-05:00,Sandwiches,,
"43.66834,-79.38235",Salad House,291.8,43.6695636,-79.3855593,1.0,True,4.5,88,2022-12-05 11:48:04.975017-05:00,Seafood,,
"43.66834,-79.38235",Church Street Espresso,50.5,43.66821,-79.38166,2.0,True,4.5,53,2022-12-05 11:48:04.975024-05:00,Tapas/Small Plates,Pizza,Desserts
"43.66834,-79.38235",Como En Casa,375.8,43.6653391464388,-79.3844996650524,1.0,True,4.0,240,2022-12-05 11:48:04.975030-05:00,Breakfast & Brunch,Mexican,
"43.66834,-79.38235",Rooster Coffee House,238.2,43.6695526976719,-79.3799088183301,1.0,True,4.0,84,2022-12-05 11:48:04.975061-05:00,Museums,,
"43.66834,-79.38235",7 West Cafe,336.8,43.6685661933329,-79.3865257501602,2.0,True,3.5,431,2022-12-05 11:48:04.975068-05:00,Dog Parks,Swimming Pools,
"43.66834,-79.38235",Naan & Kabob,305.8,43.66905,-79.38606,2.0,True,4.0,137,2022-12-05 11:48:04.977599-05:00,Ramen,Noodles,
"43.66834,-79.38235",Cabano's Comfort Food,349.7,43.66767,-79.38642,3.0,True,4.5,73,2022-12-05 11:48:04.977625-05:00,Vietnamese,,
"43.66834,-79.38235",Koyoi Restaurant & Bar,311.5,43.6666786252858,-79.3854676187038,2.0,True,4.0,134,2022-12-05 11:48:04.977633-05:00,Cafes,,
"43.66834,-79.38235",M'Zaar Restaurant,284.2,43.6672475,-79.3855441,1.0,True,4.0,147,2022-12-05 11:48:04.977641-05:00,Ice Cream & Frozen Yogurt,,
"43.66834,-79.38235",Torch Pressed Sushi,296.9,43.6659093206019,-79.3808230385184,2.0,True,4.5,69,2022-12-05 11:48:04.977648-05:00,Mexican,,
"43.66834,-79.38235",Chick-fil-A,333.2,43.66954339523418,-79.3861435858965,2.0,True,4.0,114,2022-12-05 11:48:04.977655-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.66834,-79.38235",Dal Moro's Fresh Pasta To Go,285.9,43.66684,-79.38503,2.0,True,3.5,171,2022-12-05 11:48:04.977662-05:00,Caterers,Bakeries,Desserts
"43.66834,-79.38235",Constantine,238.9,43.66858,-79.38537,2.0,True,3.5,127,2022-12-05 11:48:04.977669-05:00,Pizza,,
"43.66834,-79.38235",Fushimi,378.1,43.66526,-79.38032,2.0,True,3.5,262,2022-12-05 11:48:04.977676-05:00,Pizza,Salad,Fast Food
"43.66834,-79.38235",CoCo Fresh Juice & Tea,306.3,43.66679,-79.3854999,1.0,True,4.0,95,2022-12-05 11:48:04.977904-05:00,Pizza,Salad,Fast Food
"43.66834,-79.38235",Bloom,383.3,43.66549,-79.38501,3.0,True,4.5,62,2022-12-05 11:48:04.977913-05:00,Cafes,,
"43.66834,-79.38235",Ethiopian House Restaurant,330.2,43.66673,-79.3856,2.0,True,3.5,180,2022-12-05 11:48:04.977921-05:00,Sushi Bars,,
"43.66834,-79.38235",Ehwa J Bar,237.4,43.667825,-79.385215,2.0,True,4.0,58,2022-12-05 11:48:04.977928-05:00,Golf,,
"43.66834,-79.38235",The Bishop And Belcher,217.2,43.670288586405995,-79.38253003162448,2.0,True,3.5,121,2022-12-05 11:48:04.977935-05:00,Filipino,,
"43.66834,-79.38235",Tika Tea House,306.5,43.66884,-79.38594,2.0,True,3.5,93,2022-12-05 11:48:04.977941-05:00,Venezuelan,Breakfast & Brunch,
"43.66834,-79.38235",Ginger,320.1,43.6691214,-79.3861799,2.0,True,3.0,224,2022-12-05 11:48:04.977948-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.66834,-79.38235",Yuzuki,342.8,43.6713124,-79.3838651,3.0,True,4.5,38,2022-12-05 11:48:04.977955-05:00,Comfort Food,Bars,Canadian (New)
"43.66834,-79.38235",Cheese Baker,297.9,43.66758,-79.38596,1.0,True,3.5,125,2022-12-05 11:48:04.977961-05:00,Barbeque,Japanese,
"43.66834,-79.38235",Monga Fried Chicken,291.6,43.6676705557352,-79.3858549810029,2.0,True,3.5,123,2022-12-05 11:48:04.977968-05:00,Barbeque,Japanese,
"43.66834,-79.38235",Mogouyuan Hand-Pulled Noodles,364.1,43.66943,-79.38671,2.0,True,4.0,75,2022-12-05 11:48:04.977975-05:00,Canadian (New),,
"43.66834,-79.38235",Bake Code Croissanterie,328.7,43.66629539019084,-79.38530125705519,3.0,True,4.5,26,2022-12-05 11:48:04.977982-05:00,Ramen,Noodles,
"43.66834,-79.38235",Kothur Indian Cuisine,269.9,43.668,-79.38544,2.0,True,3.5,98,2022-12-05 11:48:04.977989-05:00,Chinese,,
"43.66834,-79.38235",Meet Dumplings,269.9,43.668,-79.38544,1.0,True,3.0,149,2022-12-05 11:48:04.977995-05:00,Venezuelan,Breakfast & Brunch,
"43.66834,-79.38235",The Croissant Tree,137.2,43.6695736876027,-79.3823492115403,2.0,True,3.5,59,2022-12-05 11:48:04.978002-05:00,Indian,,
"43.66834,-79.38235",Artful Dodger Pub,233.6,43.66785,-79.38518,2.0,True,3.5,90,2022-12-05 11:48:04.978009-05:00,Coffee Roasteries,,
"43.66834,-79.38235",Ginger,351.0,43.6653417586184,-79.3809837338158,1.0,True,3.5,135,2022-12-05 11:48:04.978016-05:00,Ramen,,
"43.66834,-79.38235",Rolltation,361.1,43.66939,-79.3867099,2.0,True,4.0,45,2022-12-05 11:48:04.978022-05:00,Parks,,
"43.66834,-79.38235",Chung Chun Rice Hotdog,403.4,43.6651856025297,-79.3848282471299,3.0,True,4.5,31,2022-12-05 11:48:04.978030-05:00,Japanese,Sushi Bars,
"43.66834,-79.38235",Miss Korea,300.7,43.669074,-79.385948,2.0,True,3.0,123,2022-12-05 11:48:04.978037-05:00,Seafood,Seafood Markets,
"43.66834,-79.38235",Seoulicious,395.7,43.6653499,-79.38502,2.0,True,3.5,75,2022-12-05 11:48:04.978044-05:00,Coffee Roasteries,,
"43.66834,-79.38235",Salad Days,369.6,43.67103728924884,-79.38503488414332,1.0,True,4.0,45,2022-12-05 11:48:04.978050-05:00,Mexican,,
"43.66834,-79.38235",Cafe Landwer - Yonge & Bloor,314.5,43.67028,-79.38553,2.0,True,4.0,33,2022-12-05 11:48:04.978057-05:00,Japanese,Pubs,
"43.66834,-79.38235",Suksi Biryani House,303.6,43.66934,-79.38602,1.0,True,3.5,71,2022-12-05 11:48:04.978064-05:00,Botanical Gardens,Parks,
"43.66834,-79.38235",Glad Day Bookshop,350.6,43.6653978,-79.3807835,2.0,True,4.0,22,2022-12-05 11:48:04.978070-05:00,Japanese,Sushi Bars,
"43.66834,-79.38235",Bumpkins Restaurant,238.1,43.6666183,-79.3841095,2.0,True,3.5,28,2022-12-05 11:48:04.978077-05:00,Japanese,Pubs,
"43.66834,-79.38235",Machi Machi,361.7,43.66557,-79.3847071,3.0,True,3.5,48,2022-12-05 11:48:04.978084-05:00,Japanese,Sushi Bars,
"43.65263,-79.38766",Sansotei Ramen,281.0,43.655,-79.38643,2.0,True,4.0,925,2022-12-05 11:48:05.401355-05:00,Burgers,,
"43.65263,-79.38766",JaBistro,319.4,43.64989,-79.38821,,True,4.0,575,2022-12-05 11:48:05.401370-05:00,Chicken Shop,,
"43.65263,-79.38766",Ikkousha Ramen,279.8,43.65024,-79.38873,2.0,True,4.5,278,2022-12-05 11:48:05.401374-05:00,Burgers,,
"43.65263,-79.38766",Manpuku Japanese Eatery,283.5,43.65406,-79.39101,1.0,True,4.0,508,2022-12-05 11:48:05.401378-05:00,Canadian (New),,
"43.65263,-79.38766",Poke Guys,314.3,43.65484,-79.38517,2.0,True,4.0,369,2022-12-05 11:48:05.401381-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.65263,-79.38766",Tsujiri,351.0,43.6552918174341,-79.3853147814892,2.0,True,4.0,588,2022-12-05 11:48:05.401385-05:00,Ramen,Noodles,
"43.65263,-79.38766",Japango,330.9,43.6551,-79.38524,2.0,True,3.5,709,2022-12-05 11:48:05.401388-05:00,Chinese,Noodles,
"43.65263,-79.38766",HotBlack Coffee,276.8,43.6502593622823,-79.3887091800565,1.0,True,4.5,161,2022-12-05 11:48:05.401391-05:00,Bakeries,Korean,
"43.65263,-79.38766",Estiatorio Volos,363.8,43.65016,-79.38477,,True,4.0,330,2022-12-05 11:48:05.401395-05:00,Sandwiches,,
"43.65263,-79.38766",Karine's,330.9,43.654152,-79.391194,1.0,True,4.0,250,2022-12-05 11:48:05.401398-05:00,Seafood,,
"43.65263,-79.38766",Tachi,395.8,43.6502911,-79.3839517,4.0,True,4.5,172,2022-12-05 11:48:05.401401-05:00,Tapas/Small Plates,Pizza,Desserts
"43.65263,-79.38766",Rolltation,236.8,43.65477,-79.3874,2.0,True,4.0,223,2022-12-05 11:48:05.401405-05:00,Breakfast & Brunch,Mexican,
"43.65263,-79.38766",Planta Queen,217.0,43.65082,-79.3878,,True,4.0,139,2022-12-05 11:48:05.401408-05:00,Museums,,
"43.65263,-79.38766",The Keg Steakhouse + Bar - York Street,416.5,43.650011481693866,-79.38395891300931,,True,4.0,295,2022-12-05 11:48:05.401411-05:00,Dog Parks,Swimming Pools,
"43.65263,-79.38766",Mizzica Gelateria & Cafe,242.9,43.6512775,-79.39003007266308,3.0,True,4.5,54,2022-12-05 11:48:05.401415-05:00,Ramen,Noodles,
"43.65263,-79.38766",Chef's Hall,401.1,43.6503522,-79.3837951,2.0,True,4.0,308,2022-12-05 11:48:05.401418-05:00,Vietnamese,,
"43.65263,-79.38766",Little India Restaurant,287.8,43.6502008,-79.3888945,2.0,True,3.5,419,2022-12-05 11:48:05.401421-05:00,Cafes,,
"43.65263,-79.38766",Lai Wah Heen,256.6,43.6546713,-79.386172,,True,3.5,224,2022-12-05 11:48:05.401424-05:00,Ice Cream & Frozen Yogurt,,
"43.65263,-79.38766",Queen Mother Cafe,276.7,43.6503804,-79.3891296,2.0,True,3.5,294,2022-12-05 11:48:05.401428-05:00,Mexican,,
"43.65263,-79.38766",Gyubee Japanese Grill - Dundas,320.1,43.6551427,-79.3857634,,True,4.5,145,2022-12-05 11:48:05.401431-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.65263,-79.38766",Fugo Desserts,298.6,43.650183000982146,-79.38918942469854,1.0,True,3.5,283,2022-12-05 11:48:05.401434-05:00,Caterers,Bakeries,Desserts
"43.65263,-79.38766",Holy Cow Japanese Steakhouse,418.2,43.64993,-79.39145,,True,4.5,134,2022-12-05 11:48:05.401438-05:00,Pizza,,
"43.65263,-79.38766",Gyugyuya,281.0,43.65497,-79.38638,2.0,True,3.5,228,2022-12-05 11:48:05.401441-05:00,Pizza,Salad,Fast Food
"43.65263,-79.38766",Chatime - Dundas,410.6,43.65567,-79.38466,2.0,True,3.5,322,2022-12-05 11:48:05.401444-05:00,Pizza,Salad,Fast Food
"43.65263,-79.38766",Touhenboku Ramen Restaurant,286.2,43.6502718,-79.3890842,2.0,True,3.5,308,2022-12-05 11:48:05.401447-05:00,Cafes,,
"43.65263,-79.38766",Ikkousha Chicken Ramen,295.3,43.65009,-79.3889,3.0,True,4.5,42,2022-12-05 11:48:05.401451-05:00,Sushi Bars,,
"43.65263,-79.38766",Ruth's Chris Steak House,325.5,43.6500521788059,-79.3857424105435,4.0,True,3.5,240,2022-12-05 11:48:05.401454-05:00,Golf,,
"43.65263,-79.38766",Nathan Phillips Square,337.1,43.6525033558135,-79.3834733963013,3.0,True,4.0,87,2022-12-05 11:48:05.401457-05:00,Filipino,,
"43.65263,-79.38766",Kimchi Korea House,333.2,43.65515,-79.38539,2.0,True,3.5,287,2022-12-05 11:48:05.401460-05:00,Venezuelan,Breakfast & Brunch,
"43.65263,-79.38766",Rosalinda,363.8,43.65016,-79.38477,2.0,True,4.0,187,2022-12-05 11:48:05.401463-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.65263,-79.38766",Dzo Viet Eatery,387.3,43.65445,-79.39178,2.0,True,4.0,126,2022-12-05 11:48:05.401467-05:00,Comfort Food,Bars,Canadian (New)
"43.65263,-79.38766",Marvelous by Fred,311.8,43.65038,-79.38995,1.0,True,4.5,50,2022-12-05 11:48:05.401470-05:00,Barbeque,Japanese,
"43.65263,-79.38766",Korean Grill House,268.9,43.65051,-79.38934,2.0,True,3.0,294,2022-12-05 11:48:05.401473-05:00,Barbeque,Japanese,
"43.65263,-79.38766",Yueh Tung Restaurant,338.4,43.6550882011083,-79.3851792651491,2.0,True,3.5,220,2022-12-05 11:48:05.401476-05:00,Canadian (New),,
"43.65263,-79.38766",The Rex Hotel Jazz & Blues Bar,229.3,43.65062,-79.38848,2.0,True,3.5,155,2022-12-05 11:48:05.401480-05:00,Ramen,Noodles,
"43.65263,-79.38766",Queen St Warehouse,328.1,43.65033,-79.39018,1.0,True,3.0,415,2022-12-05 11:48:05.401483-05:00,Chinese,,
"43.65263,-79.38766",Omg Oh My Gyro,384.8,43.6501,-79.39091,1.0,True,4.0,131,2022-12-05 11:48:05.401486-05:00,Venezuelan,Breakfast & Brunch,
"43.65263,-79.38766",Noodle King,324.5,43.6514,-79.38312,1.0,True,4.0,90,2022-12-05 11:48:05.401489-05:00,Indian,,
"43.65263,-79.38766",Me Va Me Kitchen Express,365.8,43.6501486152902,-79.3906454023211,2.0,True,3.5,178,2022-12-05 11:48:05.401493-05:00,Coffee Roasteries,,
"43.65263,-79.38766",1915 Lan Zhou Ramen,271.4,43.654965,-79.3866757,1.0,True,3.5,116,2022-12-05 11:48:05.401496-05:00,Ramen,,
"43.65263,-79.38766",Rudy,311.1,43.64973,-79.38907,1.0,True,4.0,85,2022-12-05 11:48:05.401499-05:00,Parks,,
"43.65263,-79.38766",Hong Shing Chinese Restaurant,262.1,43.65491,-79.38683,2.0,True,3.5,196,2022-12-05 11:48:05.401503-05:00,Japanese,Sushi Bars,
"43.65263,-79.38766",Little Anthony's,363.0,43.650406,-79.384358,2.0,True,3.5,138,2022-12-05 11:48:05.401506-05:00,Seafood,Seafood Markets,
"43.65263,-79.38766",Osgoode Hall Restaurant,208.8,43.652187,-79.385138,,True,4.5,28,2022-12-05 11:48:05.401509-05:00,Coffee Roasteries,,
"43.65263,-79.38766",Patchmon's Thai Desserts & More,314.6,43.6542472,-79.39086830000001,2.0,True,4.5,43,2022-12-05 11:48:05.401512-05:00,Mexican,,
"43.65263,-79.38766",DonDon Izakaya,418.1,43.65571,-79.38459,2.0,True,3.0,334,2022-12-05 11:48:05.401515-05:00,Japanese,Pubs,
"43.65263,-79.38766",Gallery Sushi,298.3,43.6543819090202,-79.3904685974121,2.0,True,3.5,105,2022-12-05 11:48:05.401519-05:00,Botanical Gardens,Parks,
"43.65263,-79.38766",Helena's Magic Kitchen,222.9,43.65355,-79.39014,1.0,True,4.5,29,2022-12-05 11:48:05.401522-05:00,Japanese,Sushi Bars,
"43.65263,-79.38766",Ginger Restaurant,281.7,43.6503648,-79.3892282,1.0,True,3.5,145,2022-12-05 11:48:05.401525-05:00,Japanese,Pubs,
"43.65263,-79.38766",Azkadenya - Mezza Diner,268.3,43.65024,-79.38825,3.0,True,4.0,42,2022-12-05 11:48:05.401528-05:00,Japanese,Sushi Bars,
"43.65158,-79.38655",JaBistro,238.8,43.64989,-79.38821,,True,4.0,575,2022-12-05 11:48:05.855690-05:00,Burgers,,
"43.65158,-79.38655",Ikkousha Ramen,230.7,43.65024,-79.38873,2.0,True,4.5,278,2022-12-05 11:48:05.855722-05:00,Chicken Shop,,
"43.65158,-79.38655",Estiatorio Volos,216.9,43.65016,-79.38477,,True,4.0,330,2022-12-05 11:48:05.855729-05:00,Burgers,,
"43.65158,-79.38655",Cafe Landwer - Adelaide & University,336.0,43.64875,-79.38491,2.0,True,4.0,463,2022-12-05 11:48:05.855735-05:00,Canadian (New),,
"43.65158,-79.38655",Tachi,253.5,43.6502911,-79.3839517,4.0,True,4.5,172,2022-12-05 11:48:05.855740-05:00,Japanese,Sushi Bars,Tapas/Small Plates
"43.65158,-79.38655",The Keg Steakhouse + Bar - York Street,271.8,43.650011481693866,-79.38395891300931,,True,4.0,295,2022-12-05 11:48:05.855746-05:00,Ramen,Noodles,
"43.65158,-79.38655",Momofuku Noodle Bar,239.8,43.64942569861746,-79.38640911045074,2.0,True,3.0,1098,2022-12-05 11:48:05.855752-05:00,Chinese,Noodles,
"43.65158,-79.38655",HotBlack Coffee,227.5,43.6502593622823,-79.3887091800565,1.0,True,4.5,161,2022-12-05 11:48:05.855758-05:00,Bakeries,Korean,
"43.65158,-79.38655",Chef's Hall,260.3,43.6503522,-79.3837951,2.0,True,4.0,308,2022-12-05 11:48:05.855763-05:00,Sandwiches,,
"43.65158,-79.38655",Manpuku Japanese Eatery,418.5,43.65406,-79.39101,1.0,True,4.0,508,2022-12-05 11:48:05.855769-05:00,Seafood,,
"43.65158,-79.38655",Planta Queen,149.2,43.65082,-79.3878,,True,4.0,139,2022-12-05 11:48:05.855775-05:00,Tapas/Small Plates,Pizza,Desserts
"43.65158,-79.38655",Yuzu No Hana,376.4,43.64847,-79.38834,,True,4.0,565,2022-12-05 11:48:05.855780-05:00,Breakfast & Brunch,Mexican,
"43.65158,-79.38655",Cactus Club Cafe,398.1,43.64950420768667,-79.38251803088575,2.0,True,4.0,574,2022-12-05 11:48:05.855786-05:00,Museums,,
"43.65158,-79.38655",Burrito Boyz,342.8,43.648702,-79.388077,1.0,True,4.0,456,2022-12-05 11:48:05.855792-05:00,Dog Parks,Swimming Pools,
"43.65158,-79.38655",Little India Restaurant,243.1,43.6502008,-79.3888945,2.0,True,3.5,419,2022-12-05 11:48:05.855798-05:00,Ramen,Noodles,
"43.65158,-79.38655",Queen Mother Cafe,246.7,43.6503804,-79.3891296,2.0,True,3.5,294,2022-12-05 11:48:05.855804-05:00,Vietnamese,,
"43.65158,-79.38655",Ruth's Chris Steak House,181.9,43.6500521788059,-79.3857424105435,4.0,True,3.5,240,2022-12-05 11:48:05.855809-05:00,Cafes,,
"43.65158,-79.38655",Rosalinda,216.9,43.65016,-79.38477,2.0,True,4.0,187,2022-12-05 11:48:05.855815-05:00,Ice Cream & Frozen Yogurt,,
"43.65158,-79.38655",Fugo Desserts,263.1,43.650183000982146,-79.38918942469854,1.0,True,3.5,283,2022-12-05 11:48:05.855852-05:00,Mexican,,
"43.65158,-79.38655",Mizzica Gelateria & Cafe,282.0,43.6512775,-79.39003007266308,3.0,True,4.5,54,2022-12-05 11:48:05.855860-05:00,Gluten-Free,Bakeries,Custom Cakes
"43.65158,-79.38655",Pizzeria Libretto,363.0,43.64859,-79.38469,2.0,True,3.5,323,2022-12-05 11:48:05.855866-05:00,Caterers,Bakeries,Desserts
"43.65158,-79.38655",Nathan Phillips Square,268.0,43.6525033558135,-79.3834733963013,3.0,True,4.0,87,2022-12-05 11:48:05.855871-05:00,Pizza,,
"43.65158,-79.38655",Noodle King,196.9,43.6514,-79.38312,1.0,True,4.0,90,2022-12-05 11:48:05.855877-05:00,Pizza,Salad,Fast Food
"43.65158,-79.38655",Roll & Roll by JC Mart,253.1,43.6493318573083,-79.3870449,1.0,True,4.0,86,2022-12-05 11:48:05.855883-05:00,Pizza,Salad,Fast Food
"43.65158,-79.38655",Touhenboku Ramen Restaurant,250.5,43.6502718,-79.3890842,2.0,True,3.5,308,2022-12-05 11:48:05.855889-05:00,Cafes,,
"43.65158,-79.38655",Ikkousha Chicken Ramen,253.2,43.65009,-79.3889,3.0,True,4.5,42,2022-12-05 11:48:05.855895-05:00,Sushi Bars,,
"43.65158,-79.38655",Lai Wah Heen,345.1,43.6546713,-79.386172,,True,3.5,224,2022-12-05 11:48:05.855901-05:00,Golf,,
"43.65158,-79.38655",The Rex Hotel Jazz & Blues Bar,189.0,43.65062,-79.38848,2.0,True,3.5,155,2022-12-05 11:48:05.855907-05:00,Filipino,,
"43.65158,-79.38655",Little Anthony's,219.4,43.650406,-79.384358,2.0,True,3.5,138,2022-12-05 11:48:05.855913-05:00,Venezuelan,Breakfast & Brunch,
"43.65158,-79.38655",Smoke's Poutinerie,350.4,43.64859,-79.38777,2.0,True,3.5,327,2022-12-05 11:48:05.855919-05:00,Middle Eastern,Diners,Breakfast & Brunch
"43.65158,-79.38655",Toronto,326.8,43.653226,-79.3831843,3.0,True,4.5,36,2022-12-05 11:48:05.855924-05:00,Comfort Food,Bars,Canadian (New)
"43.65158,-79.38655",Korean Grill House,254.7,43.65051,-79.38934,2.0,True,3.0,294,2022-12-05 11:48:05.855930-05:00,Barbeque,Japanese,
"43.65158,-79.38655",Marvelous by Fred,307.4,43.65038,-79.38995,1.0,True,4.5,50,2022-12-05 11:48:05.855936-05:00,Barbeque,Japanese,
"43.65158,-79.38655",Copacabana Brazilian Steakhouse,376.8,43.64842,-79.38824,,True,3.5,336,2022-12-05 11:48:05.855942-05:00,Canadian (New),,
"43.65158,-79.38655",Queen St Warehouse,325.4,43.65033,-79.39018,1.0,True,3.0,415,2022-12-05 11:48:05.855948-05:00,Ramen,Noodles,
"43.65158,-79.38655",Rudy,271.3,43.64973,-79.38907,1.0,True,4.0,85,2022-12-05 11:48:05.855954-05:00,Chinese,,
"43.65158,-79.38655",Me Va Me Kitchen Express,365.9,43.6501486152902,-79.3906454023211,2.0,True,3.5,178,2022-12-05 11:48:05.855960-05:00,Venezuelan,Breakfast & Brunch,
"43.65158,-79.38655",Osgoode Hall Restaurant,132.1,43.652187,-79.385138,,True,4.5,28,2022-12-05 11:48:05.855966-05:00,Indian,,
"43.65158,-79.38655",Azkadenya - Mezza Diner,202.8,43.65024,-79.38825,3.0,True,4.0,42,2022-12-05 11:48:05.855972-05:00,Coffee Roasteries,,
"43.65158,-79.38655",Front Street Foods,271.5,43.6495643598263,-79.3846458569169,2.0,True,4.0,51,2022-12-05 11:48:05.855978-05:00,Ramen,,
"43.65158,-79.38655",Ginger Restaurant,254.3,43.6503648,-79.3892282,1.0,True,3.5,145,2022-12-05 11:48:05.855983-05:00,Parks,,
"43.65158,-79.38655",Mr Tasty Fries,131.2,43.6519,-79.38385,1.0,True,4.0,28,2022-12-05 11:48:05.855990-05:00,Japanese,Sushi Bars,
"43.65158,-79.38655",The Burger's Priest,342.4,43.6485688,-79.3874419,2.0,True,3.5,166,2022-12-05 11:48:05.855996-05:00,Seafood,Seafood Markets,
"43.65158,-79.38655",The Fifth & Terrace,336.5,43.6493079440937,-79.3893122699059,4.0,True,4.0,61,2022-12-05 11:48:05.856002-05:00,Coffee Roasteries,,
"43.65158,-79.38655",Nadège Patisserie,324.4,43.65,-79.38316,,True,4.0,67,2022-12-05 11:48:05.856009-05:00,Mexican,,
"43.65158,-79.38655",Green Box Express,199.1,43.64967,-79.38659,1.0,True,4.5,22,2022-12-05 11:48:05.856014-05:00,Japanese,Pubs,
"43.65158,-79.38655",Quinn's Steakhouse & Irish Bar,286.1,43.65088,-79.38318,2.0,True,3.5,119,2022-12-05 11:48:05.856020-05:00,Botanical Gardens,Parks,
"43.65158,-79.38655",Reds Wine Tavern,413.8,43.649436,-79.382346,,True,3.5,151,2022-12-05 11:48:05.856026-05:00,Japanese,Sushi Bars,
"43.65158,-79.38655",Yelp Community Event: Midweek pick-me-up at Lost Coffee,253.5,43.650341,-79.383827,3.0,True,5.0,11,2022-12-05 11:48:05.856032-05:00,Japanese,Pubs,
"43.65158,-79.38655",Patchmon's Thai Desserts & More,456.8,43.6542472,-79.39086830000001,2.0,True,4.5,43,2022-12-05 11:48:05.856038-05:00,Japanese,Sushi Bars,
"43.70547,-79.40355",Sake Bar Kushi,279.8,43.7048332,-79.4069172,2.0,True,4.0,141,2022-12-05 11:48:06.256169-05:00,Burgers,,
"43.70547,-79.40355",Boom Breakfast & Co,58.7,43.70586,-79.40349,2.0,True,3.5,125,2022-12-05 11:48:06.256198-05:00,Chicken Shop,,
"43.70547,-79.40355",The Burger Shack,187.2,43.70481,-79.4057,2.0,True,3.5,120,2022-12-05 11:48:06.256204-05:00,Burgers,,
"43.70547,-79.40355",Crosstown Coffee Bar,302.9,43.70449,-79.407,2.0,True,4.5,35,2022-12-05 11:48:06.256209-05:00,Canadian (New),,
