,free_bikes,empty_slots,slots,altitude,ebikes,has_ebikes,normal_bikes,renting,returning,uid,Updated,lat-long
390,7,8,15,0.0,0,True,7,1,1,7561,1824h,"43.658574,-79.487246"
391,16,11,27,0.0,0,True,16,1,1,7568,1824h,"43.63985,-79.43703"
392,14,3,17,0.0,0,True,14,1,1,7570,1824h,"43.665076,-79.341509"
393,37,10,47,0.0,0,True,37,1,1,7569,1824h,"43.6323994,-79.40978179999999"
394,8,7,15,0.0,0,True,8,1,1,7572,1824h,"43.6935477,-79.3301658"
395,4,11,15,0.0,0,True,4,1,1,7559,1824h,"43.6438036,-79.4770327"
396,0,20,20,0.0,0,True,0,1,1,7541,1824h,"43.65246,-79.413528"
397,3,12,15,0.0,0,True,3,1,1,7575,1824h,"43.6548521,-79.35397680000001"
398,20,3,23,0.0,0,True,20,1,1,7557,1824h,"43.630874,-79.482407"
399,9,6,15,0.0,0,True,9,1,1,7529,1824h,"43.6704403,-79.45328549999999"
400,13,4,23,0.0,1,True,12,1,1,7576,1824h,"43.6535,-79.354068"
401,8,19,27,0.0,0,True,8,1,1,7577,1824h,"43.6617908,-79.361515"
402,9,5,19,0.0,0,True,9,1,1,7551,1824h,"43.649709,-79.364184"
403,0,46,47,0.0,0,True,0,1,1,7549,1824h,"43.666051,-79.374161"
404,7,11,19,0.0,0,True,7,1,1,7579,1824h,"43.7005976,-79.397345"
405,13,2,15,0.0,0,True,13,1,1,7580,1824h,"43.7029672,-79.3979073"
406,6,12,19,0.0,0,True,6,1,1,7540,1824h,"43.68871,-79.39264"
407,11,10,22,0.0,0,True,11,1,1,7583,1824h,"43.6834703,-79.5108942"
