free_bikes,empty_slots,slots,altitude,ebikes,normal_bikes,renting,returning,uid,name,distance,price,is_open,rating,rating_count,my_timestamp,cat1_title
5,6,11,0.0,0,5,1,1,7087,Unicorn Cafe,215.1,3.0,True,3.5,8,2022-12-05 11:48:10.595898-05:00,Gluten-Free
5,6,11,0.0,0,5,1,1,7087,Kilt and Harp,240.1,2.0,True,3.5,11,2022-12-05 11:48:10.595903-05:00,Caterers
5,6,11,0.0,0,5,1,1,7087,McDonald's,328.2,1.0,True,3.0,20,2022-12-05 11:48:10.595907-05:00,Pizza
5,6,11,0.0,0,5,1,1,7087,Pizza Nova,119.0,3.0,True,3.0,7,2022-12-05 11:48:10.595912-05:00,Pizza
5,6,11,0.0,0,5,1,1,7087,East Lynn Park,102.7,3.0,True,5.0,1,2022-12-05 11:48:10.595917-05:00,Pizza
5,6,11,0.0,0,5,1,1,7087,The Samosarie,33.0,3.0,True,3.0,4,2022-12-05 11:48:10.595921-05:00,Cafes
5,6,11,0.0,0,5,1,1,7087,Pizza Pizza,320.9,3.0,True,2.5,8,2022-12-05 11:48:10.595926-05:00,Sushi Bars
5,6,11,0.0,0,5,1,1,7087,Merrill Dog Park,363.2,3.0,True,5.0,1,2022-12-05 11:48:10.595931-05:00,Golf
5,6,11,0.0,0,5,1,1,7087,The Bakery Window,334.6,3.0,True,4.0,1,2022-12-05 11:48:10.595936-05:00,Filipino
22,13,36,0.0,0,22,1,1,7024,Storm Crow Manor,18.6,2.0,True,4.0,132,2022-12-05 11:48:11.004249-05:00,Burgers
22,13,36,0.0,0,22,1,1,7024,The Keg Steakhouse + Bar,286.8,,True,4.0,359,2022-12-05 11:48:11.004266-05:00,Chicken Shop
22,13,36,0.0,0,22,1,1,7024,Fabarnak Community Cafe and Catering,68.2,2.0,True,4.0,126,2022-12-05 11:48:11.004272-05:00,Burgers
22,13,36,0.0,0,22,1,1,7024,Riddle Room,277.0,1.0,True,4.5,185,2022-12-05 11:48:11.004277-05:00,Canadian (New)
22,13,36,0.0,0,22,1,1,7024,Kintaro Izakaya,294.1,2.0,True,4.0,228,2022-12-05 11:48:11.004282-05:00,Japanese
22,13,36,0.0,0,22,1,1,7024,Si Lom Thai Bistro,186.4,2.0,True,4.0,188,2022-12-05 11:48:11.004287-05:00,Ramen
22,13,36,0.0,0,22,1,1,7024,Smith,42.1,2.0,True,3.5,248,2022-12-05 11:48:11.004292-05:00,Chinese
22,13,36,0.0,0,22,1,1,7024,The Alley,351.2,2.0,True,4.5,199,2022-12-05 11:48:11.004297-05:00,Bakeries
22,13,36,0.0,0,22,1,1,7024,Como En Casa,282.1,1.0,True,4.0,240,2022-12-05 11:48:11.004302-05:00,Sandwiches
22,13,36,0.0,0,22,1,1,7024,Torch Pressed Sushi,96.0,2.0,True,4.5,69,2022-12-05 11:48:11.004306-05:00,Seafood
22,13,36,0.0,0,22,1,1,7024,Piedmont Coffee Bar,229.3,2.0,True,4.5,72,2022-12-05 11:48:11.004311-05:00,Tapas/Small Plates
22,13,36,0.0,0,22,1,1,7024,Fushimi,175.8,2.0,True,3.5,262,2022-12-05 11:48:11.004316-05:00,Breakfast & Brunch
22,13,36,0.0,0,22,1,1,7024,Nani's Gelato,421.6,2.0,True,4.5,67,2022-12-05 11:48:11.004320-05:00,Museums
22,13,36,0.0,0,22,1,1,7024,O.Noir,295.6,,True,3.5,375,2022-12-05 11:48:11.004325-05:00,Dog Parks
22,13,36,0.0,0,22,1,1,7024,Koyoi Restaurant & Bar,320.8,2.0,True,4.0,134,2022-12-05 11:48:11.004329-05:00,Ramen
22,13,36,0.0,0,22,1,1,7024,Tokyo Kitchen,400.5,2.0,True,4.0,161,2022-12-05 11:48:11.004333-05:00,Vietnamese
22,13,36,0.0,0,22,1,1,7024,Church Street Espresso,182.9,2.0,True,4.5,53,2022-12-05 11:48:11.004338-05:00,Cafes
22,13,36,0.0,0,22,1,1,7024,Craig's Cookies,206.8,3.0,True,4.0,61,2022-12-05 11:48:11.004343-05:00,Ice Cream & Frozen Yogurt
22,13,36,0.0,0,22,1,1,7024,Bloom,313.8,3.0,True,4.5,62,2022-12-05 11:48:11.004347-05:00,Mexican
22,13,36,0.0,0,22,1,1,7024,Kawa Sushi,316.1,2.0,True,3.5,172,2022-12-05 11:48:11.004352-05:00,Gluten-Free
22,13,36,0.0,0,22,1,1,7024,Ginger,148.7,1.0,True,3.5,135,2022-12-05 11:48:11.004356-05:00,Caterers
22,13,36,0.0,0,22,1,1,7024,Rooster Coffee House,348.7,1.0,True,4.0,84,2022-12-05 11:48:11.004361-05:00,Pizza
22,13,36,0.0,0,22,1,1,7024,M'Zaar Restaurant,334.0,1.0,True,4.0,147,2022-12-05 11:48:11.004365-05:00,Pizza
22,13,36,0.0,0,22,1,1,7024,Salad House,462.7,1.0,True,4.5,88,2022-12-05 11:48:11.004370-05:00,Pizza
22,13,36,0.0,0,22,1,1,7024,Dal Moro's Fresh Pasta To Go,298.3,2.0,True,3.5,171,2022-12-05 11:48:11.004374-05:00,Cafes
22,13,36,0.0,0,22,1,1,7024,Mr.Tonkatsu,353.6,2.0,True,4.0,78,2022-12-05 11:48:11.004379-05:00,Sushi Bars
22,13,36,0.0,0,22,1,1,7024,The Blake House,421.3,2.0,True,4.0,156,2022-12-05 11:48:11.004384-05:00,Golf
22,13,36,0.0,0,22,1,1,7024,Sambucas On Church,190.8,2.0,True,3.5,102,2022-12-05 11:48:11.004388-05:00,Filipino
22,13,36,0.0,0,22,1,1,7024,CoCo Fresh Juice & Tea,325.5,1.0,True,4.0,95,2022-12-05 11:48:11.004393-05:00,Venezuelan
22,13,36,0.0,0,22,1,1,7024,Ethiopian House Restaurant,345.8,2.0,True,3.5,180,2022-12-05 11:48:11.004397-05:00,Middle Eastern
22,13,36,0.0,0,22,1,1,7024,Mabu Generation,318.9,2.0,True,4.0,49,2022-12-05 11:48:11.004402-05:00,Comfort Food
22,13,36,0.0,0,22,1,1,7024,Bake Code Croissanterie,309.6,3.0,True,4.5,26,2022-12-05 11:48:11.004406-05:00,Barbeque
22,13,36,0.0,0,22,1,1,7024,Egg Club Wellesley,345.2,1.0,True,4.5,27,2022-12-05 11:48:11.004411-05:00,Barbeque
22,13,36,0.0,0,22,1,1,7024,Chung Chun Rice Hotdog,313.6,3.0,True,4.5,31,2022-12-05 11:48:11.004416-05:00,Canadian (New)
22,13,36,0.0,0,22,1,1,7024,Constantine,370.2,2.0,True,3.5,127,2022-12-05 11:48:11.004420-05:00,Ramen
22,13,36,0.0,0,22,1,1,7024,Ehwa J Bar,328.5,2.0,True,4.0,58,2022-12-05 11:48:11.004425-05:00,Chinese
22,13,36,0.0,0,22,1,1,7024,The Halal Guys,288.8,2.0,True,3.0,264,2022-12-05 11:48:11.004430-05:00,Venezuelan
22,13,36,0.0,0,22,1,1,7024,Not Just Noodles,323.7,1.0,True,3.0,175,2022-12-05 11:48:11.004434-05:00,Indian
22,13,36,0.0,0,22,1,1,7024,Glad Day Bookshop,148.0,2.0,True,4.0,22,2022-12-05 11:48:11.004439-05:00,Coffee Roasteries
22,13,36,0.0,0,22,1,1,7024,Woody's,269.4,2.0,True,3.5,63,2022-12-05 11:48:11.004444-05:00,Ramen
22,13,36,0.0,0,22,1,1,7024,Kothur Indian Cuisine,367.3,2.0,True,3.5,98,2022-12-05 11:48:11.004448-05:00,Parks
22,13,36,0.0,0,22,1,1,7024,Pegasus On Church,189.3,2.0,True,4.0,29,2022-12-05 11:48:11.004453-05:00,Japanese
22,13,36,0.0,0,22,1,1,7024,The Churchmouse: A Firkin Pub,248.8,2.0,True,3.5,80,2022-12-05 11:48:11.004458-05:00,Seafood
22,13,36,0.0,0,22,1,1,7024,Seoulicious,321.4,2.0,True,3.5,75,2022-12-05 11:48:11.004463-05:00,Coffee Roasteries
22,13,36,0.0,0,22,1,1,7024,Meet Dumplings,367.3,1.0,True,3.0,149,2022-12-05 11:48:11.004467-05:00,Mexican
22,13,36,0.0,0,22,1,1,7024,Artful Dodger Pub,329.8,2.0,True,3.5,90,2022-12-05 11:48:11.004471-05:00,Japanese
22,13,36,0.0,0,22,1,1,7024,Pride Toronto,133.1,3.0,True,4.5,13,2022-12-05 11:48:11.004476-05:00,Botanical Gardens
22,13,36,0.0,0,22,1,1,7024,Starbucks,200.5,2.0,True,4.0,29,2022-12-05 11:48:11.004480-05:00,Japanese
22,13,36,0.0,0,22,1,1,7024,O'Grady's Restaurant,248.7,2.0,True,3.0,130,2022-12-05 11:48:11.004485-05:00,Japanese
22,13,36,0.0,0,22,1,1,7024,The Fry,355.6,2.0,True,3.5,78,2022-12-05 11:48:11.004490-05:00,Japanese
3,17,20,0.0,0,3,1,1,7503,Prologue Cafe,232.0,3.0,True,4.5,14,2022-12-05 11:48:11.339510-05:00,Burgers
3,17,20,0.0,0,3,1,1,7503,Reginos Pizza,194.5,2.0,True,3.0,21,2022-12-05 11:48:11.339540-05:00,Chicken Shop
3,17,20,0.0,0,3,1,1,7503,Mako Espresso Bar,232.3,2.0,True,3.0,3,2022-12-05 11:48:11.339545-05:00,Burgers
3,17,20,0.0,0,3,1,1,7503,Red Tower Hot Dog,432.3,3.0,True,4.0,1,2022-12-05 11:48:11.339551-05:00,Canadian (New)
30,1,34,0.0,0,30,1,1,7203,Toronto Music Garden,332.7,3.0,True,5.0,20,2022-12-05 11:48:11.700345-05:00,Burgers
30,1,34,0.0,0,30,1,1,7203,Iruka Sushi,206.5,2.0,True,3.5,69,2022-12-05 11:48:11.700380-05:00,Chicken Shop
30,1,34,0.0,0,30,1,1,7203,Porter Airport Lounge,353.1,2.0,True,4.0,54,2022-12-05 11:48:11.700386-05:00,Burgers
30,1,34,0.0,0,30,1,1,7203,Guirei Japanese Restaurant,143.7,2.0,True,3.0,74,2022-12-05 11:48:11.700392-05:00,Canadian (New)
30,1,34,0.0,0,30,1,1,7203,Touti Gelati and Cafe,252.9,2.0,True,4.0,27,2022-12-05 11:48:11.700398-05:00,Japanese
30,1,34,0.0,0,30,1,1,7203,Ireland Park,161.8,3.0,True,4.5,5,2022-12-05 11:48:11.700404-05:00,Ramen
30,1,34,0.0,0,30,1,1,7203,Subway,253.3,1.0,True,4.0,7,2022-12-05 11:48:11.700410-05:00,Chinese
30,1,34,0.0,0,30,1,1,7203,Soft Dough,212.9,3.0,True,5.0,1,2022-12-05 11:48:11.700416-05:00,Bakeries
30,1,34,0.0,0,30,1,1,7203,Tim Hortons,139.6,3.0,True,3.5,2,2022-12-05 11:48:11.700422-05:00,Sandwiches
30,1,34,0.0,0,30,1,1,7203,Monument to the War of 1812,212.4,3.0,True,4.0,1,2022-12-05 11:48:11.700428-05:00,Seafood
30,1,34,0.0,0,30,1,1,7203,Tim Hortons,272.7,1.0,True,2.0,5,2022-12-05 11:48:11.700434-05:00,Tapas/Small Plates
30,1,34,0.0,0,30,1,1,7203,WingsUp,301.6,3.0,True,2.0,1,2022-12-05 11:48:11.700441-05:00,Breakfast & Brunch
15,3,19,0.0,0,15,1,1,7043,Ripley's Aquarium of Canada,369.5,3.0,True,4.0,644,2022-12-05 11:48:12.121444-05:00,Burgers
15,3,19,0.0,0,15,1,1,7043,CN Tower,433.1,3.0,True,4.0,843,2022-12-05 11:48:12.121468-05:00,Chicken Shop
15,3,19,0.0,0,15,1,1,7043,Indian Roti House,148.4,2.0,True,4.0,220,2022-12-05 11:48:12.121475-05:00,Burgers
15,3,19,0.0,0,15,1,1,7043,Evviva Breakfast & Lunch,235.0,2.0,True,4.0,345,2022-12-05 11:48:12.121482-05:00,Canadian (New)
15,3,19,0.0,0,15,1,1,7043,Pearl Harbourfront Chinese Cuisine,270.2,2.0,True,3.5,283,2022-12-05 11:48:12.121489-05:00,Japanese
15,3,19,0.0,0,15,1,1,7043,BeaverTails,290.7,1.0,True,4.0,85,2022-12-05 11:48:12.121496-05:00,Ramen
15,3,19,0.0,0,15,1,1,7043,Taverna Mercatto,360.0,2.0,True,3.5,223,2022-12-05 11:48:12.121502-05:00,Chinese
15,3,19,0.0,0,15,1,1,7043,SOCO Kitchen + Bar,349.7,2.0,True,3.5,230,2022-12-05 11:48:12.121508-05:00,Bakeries
15,3,19,0.0,0,15,1,1,7043,The Rec Room,313.8,2.0,True,3.0,325,2022-12-05 11:48:12.121514-05:00,Sandwiches
15,3,19,0.0,0,15,1,1,7043,Ice Creamonology,161.7,3.0,True,4.5,19,2022-12-05 11:48:12.121520-05:00,Seafood
15,3,19,0.0,0,15,1,1,7043,Boxcar Social,147.8,2.0,True,3.5,85,2022-12-05 11:48:12.121527-05:00,Tapas/Small Plates
15,3,19,0.0,0,15,1,1,7043,KINKA IZAKAYA HARBOURFRONT,363.2,3.0,True,4.0,67,2022-12-05 11:48:12.121533-05:00,Breakfast & Brunch
15,3,19,0.0,0,15,1,1,7043,Shatter Abbas,120.0,3.0,True,4.0,25,2022-12-05 11:48:12.121539-05:00,Museums
15,3,19,0.0,0,15,1,1,7043,Joe Bird,308.2,2.0,True,3.5,108,2022-12-05 11:48:12.121545-05:00,Dog Parks
15,3,19,0.0,0,15,1,1,7043,Steam Whistle Biergarten,195.2,3.0,True,4.5,22,2022-12-05 11:48:12.121551-05:00,Ramen
15,3,19,0.0,0,15,1,1,7043,The Goodman Pub & Kitchen,254.0,2.0,True,3.0,107,2022-12-05 11:48:12.121557-05:00,Vietnamese
15,3,19,0.0,0,15,1,1,7043,Corks,425.9,1.0,True,4.0,27,2022-12-05 11:48:12.121562-05:00,Cafes
15,3,19,0.0,0,15,1,1,7043,Panago Pizza,319.4,2.0,True,3.5,39,2022-12-05 11:48:12.121568-05:00,Ice Cream & Frozen Yogurt
15,3,19,0.0,0,15,1,1,7043,Starbucks,179.7,2.0,True,3.5,28,2022-12-05 11:48:12.121574-05:00,Mexican
15,3,19,0.0,0,15,1,1,7043,The Fix Icecream Bar,259.6,1.0,True,3.5,35,2022-12-05 11:48:12.121580-05:00,Gluten-Free
15,3,19,0.0,0,15,1,1,7043,Lavazza Espression,155.4,2.0,True,2.5,65,2022-12-05 11:48:12.121586-05:00,Caterers
15,3,19,0.0,0,15,1,1,7043,Aroma Espresso Bar,319.9,2.0,True,3.5,35,2022-12-05 11:48:12.121592-05:00,Pizza
15,3,19,0.0,0,15,1,1,7043,Shoeless Joe's Sports Grill - Queens Quay,195.0,2.0,True,2.5,90,2022-12-05 11:48:12.121598-05:00,Pizza
15,3,19,0.0,0,15,1,1,7043,KINTON RAMEN,418.6,2.0,True,3.5,30,2022-12-05 11:48:12.121604-05:00,Pizza
15,3,19,0.0,0,15,1,1,7043,Toronto Railway Museum,232.2,3.0,True,3.5,20,2022-12-05 11:48:12.121610-05:00,Cafes
15,3,19,0.0,0,15,1,1,7043,Pie Bar,295.8,2.0,True,3.5,44,2022-12-05 11:48:12.121616-05:00,Sushi Bars
15,3,19,0.0,0,15,1,1,7043,Sharetea,337.5,1.0,True,3.0,48,2022-12-05 11:48:12.121622-05:00,Golf
15,3,19,0.0,0,15,1,1,7043,Mamma's Pizza,224.8,1.0,True,4.0,14,2022-12-05 11:48:12.121627-05:00,Filipino
15,3,19,0.0,0,15,1,1,7043,Buster's Sea Cove,344.0,2.0,True,3.5,33,2022-12-05 11:48:12.121633-05:00,Venezuelan
15,3,19,0.0,0,15,1,1,7043,The Krys Milktea Bar,363.2,3.0,True,4.0,14,2022-12-05 11:48:12.121640-05:00,Middle Eastern
15,3,19,0.0,0,15,1,1,7043,Horizons Restaurant,433.2,2.0,True,3.0,64,2022-12-05 11:48:12.121646-05:00,Comfort Food
15,3,19,0.0,0,15,1,1,7043,Impact Kitchen,397.3,3.0,True,4.5,10,2022-12-05 11:48:12.121651-05:00,Barbeque
15,3,19,0.0,0,15,1,1,7043,The Slip,176.1,2.0,True,2.0,56,2022-12-05 11:48:12.121658-05:00,Barbeque
15,3,19,0.0,0,15,1,1,7043,Swades Indian Cuisine,222.7,2.0,True,2.5,37,2022-12-05 11:48:12.121664-05:00,Canadian (New)
15,3,19,0.0,0,15,1,1,7043,Lucky Clover Sports Pub,196.9,2.0,True,2.0,70,2022-12-05 11:48:12.121670-05:00,Ramen
15,3,19,0.0,0,15,1,1,7043,Hoops Sports Bar & Grill,329.9,2.0,True,1.5,154,2022-12-05 11:48:12.121676-05:00,Chinese
15,3,19,0.0,0,15,1,1,7043,Golden Eggs All Day Breakfast,178.2,3.0,True,4.0,8,2022-12-05 11:48:12.121683-05:00,Venezuelan
15,3,19,0.0,0,15,1,1,7043,Swiss Chalet Rotisserie & Grill,200.6,2.0,True,2.0,68,2022-12-05 11:48:12.121689-05:00,Indian
15,3,19,0.0,0,15,1,1,7043,Cuppa Tea,351.9,3.0,True,3.5,13,2022-12-05 11:48:12.121695-05:00,Coffee Roasteries
15,3,19,0.0,0,15,1,1,7043,Subway,19.4,1.0,True,4.0,4,2022-12-05 11:48:12.121701-05:00,Ramen
15,3,19,0.0,0,15,1,1,7043,Tim Horton's,227.6,1.0,True,3.5,7,2022-12-05 11:48:12.121707-05:00,Parks
15,3,19,0.0,0,15,1,1,7043,Taco Del Mar,331.8,1.0,True,2.0,42,2022-12-05 11:48:12.121713-05:00,Japanese
15,3,19,0.0,0,15,1,1,7043,Coppaccino Cafe,325.6,3.0,True,4.0,6,2022-12-05 11:48:12.121719-05:00,Seafood
15,3,19,0.0,0,15,1,1,7043,Banksy - Guard With Balloon Dog,391.6,3.0,True,5.0,3,2022-12-05 11:48:12.121725-05:00,Coffee Roasteries
15,3,19,0.0,0,15,1,1,7043,Simcoe WaveDeck,15.7,3.0,True,4.0,2,2022-12-05 11:48:12.121731-05:00,Mexican
15,3,19,0.0,0,15,1,1,7043,Pizza Pizza,150.8,2.0,True,2.0,27,2022-12-05 11:48:12.121736-05:00,Japanese
15,3,19,0.0,0,15,1,1,7043,Roundhouse Park,277.5,3.0,True,4.5,3,2022-12-05 11:48:12.121742-05:00,Botanical Gardens
15,3,19,0.0,0,15,1,1,7043,Tim Hortons,270.2,1.0,True,2.5,15,2022-12-05 11:48:12.121748-05:00,Japanese
15,3,19,0.0,0,15,1,1,7043,Pita & Grill,308.6,1.0,True,1.5,35,2022-12-05 11:48:12.121754-05:00,Japanese
15,3,19,0.0,0,15,1,1,7043,Pizzaiolo - The Pizza Maker's Pizza,221.0,,True,2.0,20,2022-12-05 11:48:12.121760-05:00,Japanese
14,8,23,0.0,0,14,1,1,7018,Ripley's Aquarium of Canada,79.3,3.0,True,4.0,644,2022-12-05 11:48:12.551392-05:00,Burgers
14,8,23,0.0,0,14,1,1,7018,CN Tower,117.6,3.0,True,4.0,843,2022-12-05 11:48:12.552356-05:00,Chicken Shop
14,8,23,0.0,0,14,1,1,7018,360 Restaurant,140.8,4.0,True,3.5,953,2022-12-05 11:48:12.552372-05:00,Burgers
14,8,23,0.0,0,14,1,1,7018,Evviva Breakfast & Lunch,276.9,2.0,True,4.0,345,2022-12-05 11:48:12.552380-05:00,Canadian (New)
14,8,23,0.0,0,14,1,1,7018,The Rec Room,30.4,2.0,True,3.0,325,2022-12-05 11:48:12.552388-05:00,Japanese
14,8,23,0.0,0,14,1,1,7018,Indian Roti House,275.1,2.0,True,4.0,220,2022-12-05 11:48:12.552396-05:00,Ramen
14,8,23,0.0,0,14,1,1,7018,SOCO Kitchen + Bar,264.3,2.0,True,3.5,230,2022-12-05 11:48:12.552403-05:00,Chinese
14,8,23,0.0,0,14,1,1,7018,Taverna Mercatto,344.6,2.0,True,3.5,223,2022-12-05 11:48:12.552411-05:00,Bakeries
14,8,23,0.0,0,14,1,1,7018,Sportsnet Grill,238.1,2.0,True,4.0,73,2022-12-05 11:48:12.552418-05:00,Sandwiches
14,8,23,0.0,0,14,1,1,7018,Steam Whistle Biergarten,139.6,3.0,True,4.5,22,2022-12-05 11:48:12.552426-05:00,Seafood
14,8,23,0.0,0,14,1,1,7018,Ice Creamonology,257.9,3.0,True,4.5,19,2022-12-05 11:48:12.552433-05:00,Tapas/Small Plates
14,8,23,0.0,0,14,1,1,7018,iQ,376.5,2.0,True,4.0,49,2022-12-05 11:48:12.552441-05:00,Breakfast & Brunch
14,8,23,0.0,0,14,1,1,7018,Horizons Restaurant,118.0,2.0,True,3.0,64,2022-12-05 11:48:12.552448-05:00,Museums
14,8,23,0.0,0,14,1,1,7018,Char No.5 Whisky & Cocktail Lounge,287.7,,True,4.0,24,2022-12-05 11:48:12.552456-05:00,Dog Parks
14,8,23,0.0,0,14,1,1,7018,Panago Pizza,276.1,2.0,True,3.5,39,2022-12-05 11:48:12.552463-05:00,Ramen
14,8,23,0.0,0,14,1,1,7018,Toronto Railway Museum,100.2,3.0,True,3.5,20,2022-12-05 11:48:12.552470-05:00,Vietnamese
14,8,23,0.0,0,14,1,1,7018,The Pint Public House,296.8,2.0,True,3.0,110,2022-12-05 11:48:12.552477-05:00,Cafes
14,8,23,0.0,0,14,1,1,7018,Shatter Abbas,381.0,3.0,True,4.0,25,2022-12-05 11:48:12.552484-05:00,Ice Cream & Frozen Yogurt
14,8,23,0.0,0,14,1,1,7018,Boston Pizza,324.8,2.0,True,2.5,128,2022-12-05 11:48:12.552491-05:00,Mexican
14,8,23,0.0,0,14,1,1,7018,Aroma Espresso Bar,267.3,2.0,True,3.5,35,2022-12-05 11:48:12.552498-05:00,Gluten-Free
14,8,23,0.0,0,14,1,1,7018,Boxcar Social,478.1,2.0,True,3.5,85,2022-12-05 11:48:12.552505-05:00,Caterers
14,8,23,0.0,0,14,1,1,7018,Azure Restaurant & Bar,324.8,,True,3.0,58,2022-12-05 11:48:12.552512-05:00,Pizza
14,8,23,0.0,0,14,1,1,7018,Vagabondo Restobar,397.3,3.0,True,4.0,27,2022-12-05 11:48:12.552519-05:00,Pizza
14,8,23,0.0,0,14,1,1,7018,The Roof at SOCO,287.2,3.0,True,4.0,17,2022-12-05 11:48:12.552526-05:00,Pizza
14,8,23,0.0,0,14,1,1,7018,St Louis Bar and Grill,323.0,2.0,True,2.5,107,2022-12-05 11:48:12.552533-05:00,Cafes
14,8,23,0.0,0,14,1,1,7018,Buster's Sea Cove,318.6,2.0,True,3.5,33,2022-12-05 11:48:12.552541-05:00,Sushi Bars
14,8,23,0.0,0,14,1,1,7018,Shoeless Joe's Sports Grill - Queens Quay,310.1,2.0,True,2.5,90,2022-12-05 11:48:12.552548-05:00,Golf
14,8,23,0.0,0,14,1,1,7018,Balzac's - Up Express,400.4,1.0,True,3.5,19,2022-12-05 11:48:12.552556-05:00,Filipino
14,8,23,0.0,0,14,1,1,7018,Starbucks,340.8,2.0,True,4.0,16,2022-12-05 11:48:12.552563-05:00,Venezuelan
14,8,23,0.0,0,14,1,1,7018,Mamma's Pizza,319.5,1.0,True,4.0,14,2022-12-05 11:48:12.552569-05:00,Middle Eastern
14,8,23,0.0,0,14,1,1,7018,Hoops Sports Bar & Grill,319.2,2.0,True,1.5,154,2022-12-05 11:48:12.552576-05:00,Comfort Food
14,8,23,0.0,0,14,1,1,7018,Big Boy Hotdog Stand,338.9,1.0,True,4.5,6,2022-12-05 11:48:12.552583-05:00,Barbeque
14,8,23,0.0,0,14,1,1,7018,Lucky Clover Sports Pub,283.0,2.0,True,2.0,70,2022-12-05 11:48:12.552590-05:00,Barbeque
14,8,23,0.0,0,14,1,1,7018,Roundhouse Park,65.7,3.0,True,4.5,3,2022-12-05 11:48:12.552596-05:00,Canadian (New)
14,8,23,0.0,0,14,1,1,7018,Golden Eggs All Day Breakfast,249.3,3.0,True,4.0,8,2022-12-05 11:48:12.552603-05:00,Ramen
14,8,23,0.0,0,14,1,1,7018,Swiss Chalet Rotisserie & Grill,276.7,2.0,True,2.0,68,2022-12-05 11:48:12.552610-05:00,Chinese
14,8,23,0.0,0,14,1,1,7018,South St. Burger,385.9,3.0,True,3.0,14,2022-12-05 11:48:12.552617-05:00,Venezuelan
14,8,23,0.0,0,14,1,1,7018,Tim Horton's,315.4,1.0,True,3.5,7,2022-12-05 11:48:12.552623-05:00,Indian
14,8,23,0.0,0,14,1,1,7018,Pita & Grill,285.9,1.0,True,1.5,35,2022-12-05 11:48:12.552630-05:00,Coffee Roasteries
14,8,23,0.0,0,14,1,1,7018,Dolce Nada,190.6,3.0,True,5.0,2,2022-12-05 11:48:12.552637-05:00,Ramen
14,8,23,0.0,0,14,1,1,7018,Don Juan's,313.7,1.0,True,3.5,7,2022-12-05 11:48:12.552644-05:00,Parks
14,8,23,0.0,0,14,1,1,7018,The Second Cup,347.6,1.0,True,2.5,16,2022-12-05 11:48:12.552651-05:00,Japanese
14,8,23,0.0,0,14,1,1,7018,Bubble Baby,188.8,3.0,True,3.0,6,2022-12-05 11:48:12.552658-05:00,Seafood
14,8,23,0.0,0,14,1,1,7018,Pizzaiolo - The Pizza Maker's Pizza,258.8,,True,2.0,20,2022-12-05 11:48:12.552724-05:00,Coffee Roasteries
14,8,23,0.0,0,14,1,1,7018,Vue Bistros,118.0,3.0,True,3.0,3,2022-12-05 11:48:12.552734-05:00,Mexican
14,8,23,0.0,0,14,1,1,7018,z-teca Gourmet Burritos,342.5,1.0,True,2.5,11,2022-12-05 11:48:12.552740-05:00,Japanese
14,8,23,0.0,0,14,1,1,7018,Subway,342.6,1.0,True,4.0,4,2022-12-05 11:48:12.552747-05:00,Botanical Gardens
14,8,23,0.0,0,14,1,1,7018,Rod Robbie Bridge,359.0,3.0,True,4.0,3,2022-12-05 11:48:12.552754-05:00,Japanese
14,8,23,0.0,0,14,1,1,7018,Starbucks,263.4,2.0,True,5.0,1,2022-12-05 11:48:12.552761-05:00,Japanese
14,8,23,0.0,0,14,1,1,7018,Wild Wing,277.1,3.0,True,5.0,1,2022-12-05 11:48:12.552767-05:00,Japanese
6,17,23,0.0,0,6,1,1,7412,King Rustic,80.4,2.0,True,4.0,64,2022-12-05 11:48:12.939714-05:00,Burgers
6,17,23,0.0,0,6,1,1,7412,'ONO Poké Bar,356.1,2.0,True,4.0,107,2022-12-05 11:48:12.939750-05:00,Chicken Shop
6,17,23,0.0,0,6,1,1,7412,My Roti Place,152.1,3.0,True,4.5,34,2022-12-05 11:48:12.939760-05:00,Burgers
6,17,23,0.0,0,6,1,1,7412,UFO Restaurant,416.6,2.0,True,4.5,56,2022-12-05 11:48:12.939770-05:00,Canadian (New)
6,17,23,0.0,0,6,1,1,7412,Pennies,182.1,3.0,True,4.0,32,2022-12-05 11:48:12.939778-05:00,Japanese
6,17,23,0.0,0,6,1,1,7412,Fonda Lola,439.2,2.0,True,3.5,121,2022-12-05 11:48:12.939787-05:00,Ramen
6,17,23,0.0,0,6,1,1,7412,Tanto,410.5,,True,4.0,39,2022-12-05 11:48:12.939795-05:00,Chinese
6,17,23,0.0,0,6,1,1,7412,Antikka - cafe & records,457.2,3.0,True,4.5,15,2022-12-05 11:48:12.939803-05:00,Bakeries
6,17,23,0.0,0,6,1,1,7412,Thai Room King West,155.1,3.0,True,3.0,25,2022-12-05 11:48:12.939811-05:00,Sandwiches
6,17,23,0.0,0,6,1,1,7412,Stanley Park,323.1,3.0,True,4.0,18,2022-12-05 11:48:12.939819-05:00,Seafood
6,17,23,0.0,0,6,1,1,7412,Tim Hortons,58.6,1.0,True,4.0,8,2022-12-05 11:48:12.939827-05:00,Tapas/Small Plates
6,17,23,0.0,0,6,1,1,7412,Pizza Nova,110.7,1.0,True,3.5,15,2022-12-05 11:48:12.939835-05:00,Breakfast & Brunch
6,17,23,0.0,0,6,1,1,7412,Bibab Express,152.1,2.0,True,3.5,12,2022-12-05 11:48:12.939843-05:00,Museums
6,17,23,0.0,0,6,1,1,7412,Panago Pizza,426.3,2.0,True,3.5,16,2022-12-05 11:48:12.939851-05:00,Dog Parks
